,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
26,0.599,0.465,4,-4.95,1,0.0314,0.643,1.57e-06,0.149,0.0678,113.82,audio_features,50Td3qilgs8BLtv8mHyT1t,spotify:track:50Td3qilgs8BLtv8mHyT1t,https://api.spotify.com/v1/tracks/50Td3qilgs8BLtv8mHyT1t,https://api.spotify.com/v1/audio-analysis/50Td3qilgs8BLtv8mHyT1t,230880,4
27,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,audio_features,7JDWhC422Gtk1Bq0mL3OTC,spotify:track:7JDWhC422Gtk1Bq0mL3OTC,https://api.spotify.com/v1/tracks/7JDWhC422Gtk1Bq0mL3OTC,https://api.spotify.com/v1/audio-analysis/7JDWhC422Gtk1Bq0mL3OTC,180161,4
28,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,audio_features,2Rk4JlNc2TPmZe2af99d45,spotify:track:2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/tracks/2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/audio-analysis/2Rk4JlNc2TPmZe2af99d45,193000,4
29,0.758,0.562,9,-6.302,1,0.0771,0.0996,0.0,0.0996,0.581,142.035,audio_features,5z8uLrYMcUVvzTV28twt44,spotify:track:5z8uLrYMcUVvzTV28twt44,https://api.spotify.com/v1/tracks/5z8uLrYMcUVvzTV28twt44,https://api.spotify.com/v1/audio-analysis/5z8uLrYMcUVvzTV28twt44,217493,4
30,0.506,0.698,7,-7.014,0,0.176,0.0108,0.0,0.172,0.223,180.05,audio_features,4s1b7hjeIkpZwBSSr6cGhp,spotify:track:4s1b7hjeIkpZwBSSr6cGhp,https://api.spotify.com/v1/tracks/4s1b7hjeIkpZwBSSr6cGhp,https://api.spotify.com/v1/audio-analysis/4s1b7hjeIkpZwBSSr6cGhp,213245,4
31,0.501,0.674,5,-6.363,1,0.0408,0.00346,3.56e-05,0.282,0.152,155.051,audio_features,1fipvP2zmef6vN2IwXfJhY,spotify:track:1fipvP2zmef6vN2IwXfJhY,https://api.spotify.com/v1/tracks/1fipvP2zmef6vN2IwXfJhY,https://api.spotify.com/v1/audio-analysis/1fipvP2zmef6vN2IwXfJhY,200838,4
32,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,audio_features,2ygvZOXrIeVL4xZmAWJT2C,spotify:track:2ygvZOXrIeVL4xZmAWJT2C,https://api.spotify.com/v1/tracks/2ygvZOXrIeVL4xZmAWJT2C,https://api.spotify.com/v1/audio-analysis/2ygvZOXrIeVL4xZmAWJT2C,208155,4
33,0.758,0.583,1,-6.361,1,0.0421,0.18,5.12e-05,0.107,0.797,97.537,audio_features,1UNs8AlFM8c0uAkSyjIW3P,spotify:track:1UNs8AlFM8c0uAkSyjIW3P,https://api.spotify.com/v1/tracks/1UNs8AlFM8c0uAkSyjIW3P,https://api.spotify.com/v1/audio-analysis/1UNs8AlFM8c0uAkSyjIW3P,177438,4
34,0.302,0.481,2,-7.023,0,0.0625,0.0945,5.33e-06,0.142,0.252,216.334,audio_features,3J6bLodhUHgNyzEZLgcieN,spotify:track:3J6bLodhUHgNyzEZLgcieN,https://api.spotify.com/v1/tracks/3J6bLodhUHgNyzEZLgcieN,https://api.spotify.com/v1/audio-analysis/3J6bLodhUHgNyzEZLgcieN,159810,4
35,0.639,0.569,0,-7.236,0,0.0487,0.0581,0.000169,0.108,0.616,142.967,audio_features,3gwoz4xZuye0agjYgrC2je,spotify:track:3gwoz4xZuye0agjYgrC2je,https://api.spotify.com/v1/tracks/3gwoz4xZuye0agjYgrC2je,https://api.spotify.com/v1/audio-analysis/3gwoz4xZuye0agjYgrC2je,226781,4
36,0.712,0.676,5,-5.965,1,0.184,0.076,0.0,0.0669,0.648,106.156,audio_features,44gz3bzhdcGUFgA5oc1wSu,spotify:track:44gz3bzhdcGUFgA5oc1wSu,https://api.spotify.com/v1/tracks/44gz3bzhdcGUFgA5oc1wSu,https://api.spotify.com/v1/audio-analysis/44gz3bzhdcGUFgA5oc1wSu,213597,4
37,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,audio_features,59qrUpoplZxbIZxk6X0Bm3,spotify:track:59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/tracks/59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/audio-analysis/59qrUpoplZxbIZxk6X0Bm3,190306,4
38,0.639,0.546,1,-5.382,1,0.0407,0.0837,0.0,0.122,0.149,122.179,audio_features,4uqh9bualXNHXXwO2wPorc,spotify:track:4uqh9bualXNHXXwO2wPorc,https://api.spotify.com/v1/tracks/4uqh9bualXNHXXwO2wPorc,https://api.spotify.com/v1/audio-analysis/4uqh9bualXNHXXwO2wPorc,173124,4
39,0.73,0.729,4,-3.434,0,0.0883,0.167,1.39e-06,0.349,0.467,113.013,audio_features,017PF4Q3l4DBUiWoXk4OWT,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,221820,4
40,0.752,0.87,9,-3.812,0,0.0623,0.0604,1.12e-05,0.489,0.784,120.006,audio_features,1IWNylpZ477gIVUDpJL66u,spotify:track:1IWNylpZ477gIVUDpJL66u,https://api.spotify.com/v1/tracks/1IWNylpZ477gIVUDpJL66u,https://api.spotify.com/v1/audio-analysis/1IWNylpZ477gIVUDpJL66u,157707,4
41,0.525,0.649,8,-4.802,1,0.0655,0.241,0.0,0.129,0.286,155.995,audio_features,4YAg8h8WliHZlW5wuv8Jpk,spotify:track:4YAg8h8WliHZlW5wuv8Jpk,https://api.spotify.com/v1/tracks/4YAg8h8WliHZlW5wuv8Jpk,https://api.spotify.com/v1/audio-analysis/4YAg8h8WliHZlW5wuv8Jpk,194758,4
42,0.521,0.877,7,-5.444,1,0.0683,0.0132,0.0806,0.0929,0.199,180.007,audio_features,5id3Rqn7SPj1LX4FfY4nGz,spotify:track:5id3Rqn7SPj1LX4FfY4nGz,https://api.spotify.com/v1/tracks/5id3Rqn7SPj1LX4FfY4nGz,https://api.spotify.com/v1/audio-analysis/5id3Rqn7SPj1LX4FfY4nGz,205208,4
43,0.807,0.539,11,-8.193,1,0.124,0.0789,0.0,0.0928,0.755,127.992,audio_features,4PyMK7JTcu6l30D8KogokR,spotify:track:4PyMK7JTcu6l30D8KogokR,https://api.spotify.com/v1/tracks/4PyMK7JTcu6l30D8KogokR,https://api.spotify.com/v1/audio-analysis/4PyMK7JTcu6l30D8KogokR,206600,4
44,0.572,0.833,8,-5.291,0,0.0754,0.014,5.77e-05,0.129,0.588,158.104,audio_features,43CHdbHYdcbUWP10UFKyZ7,spotify:track:43CHdbHYdcbUWP10UFKyZ7,https://api.spotify.com/v1/tracks/43CHdbHYdcbUWP10UFKyZ7,https://api.spotify.com/v1/audio-analysis/43CHdbHYdcbUWP10UFKyZ7,177173,4
45,0.635,0.845,0,-4.816,0,0.0525,0.027,0.0128,0.135,0.463,107.013,audio_features,2kkGRB3PKYCAFGmaLsmIbd,spotify:track:2kkGRB3PKYCAFGmaLsmIbd,https://api.spotify.com/v1/tracks/2kkGRB3PKYCAFGmaLsmIbd,https://api.spotify.com/v1/audio-analysis/2kkGRB3PKYCAFGmaLsmIbd,212547,4
46,0.54,0.642,10,-4.423,1,0.121,0.106,0.0,0.11,0.483,161.917,audio_features,3zoFK4emtaty7xjLXUs5JZ,spotify:track:3zoFK4emtaty7xjLXUs5JZ,https://api.spotify.com/v1/tracks/3zoFK4emtaty7xjLXUs5JZ,https://api.spotify.com/v1/audio-analysis/3zoFK4emtaty7xjLXUs5JZ,191787,4
47,0.807,0.533,9,-4.899,0,0.0443,0.176,0.0,0.284,0.853,124.006,audio_features,5CO4uJ11ZVKhsO2Lu9NUSk,spotify:track:5CO4uJ11ZVKhsO2Lu9NUSk,https://api.spotify.com/v1/tracks/5CO4uJ11ZVKhsO2Lu9NUSk,https://api.spotify.com/v1/audio-analysis/5CO4uJ11ZVKhsO2Lu9NUSk,194347,4
48,0.627,0.69,10,-5.396,0,0.139,0.033,0.0,0.0742,0.627,122.053,audio_features,1nYeVF5vIBxMxfPoL0SIWg,spotify:track:1nYeVF5vIBxMxfPoL0SIWg,https://api.spotify.com/v1/tracks/1nYeVF5vIBxMxfPoL0SIWg,https://api.spotify.com/v1/audio-analysis/1nYeVF5vIBxMxfPoL0SIWg,208505,4
49,0.517,0.805,1,-4.897,0,0.0867,0.152,0.0,0.0714,0.753,140.128,audio_features,2EPvkwP4Djr1s59GxAh8tO,spotify:track:2EPvkwP4Djr1s59GxAh8tO,https://api.spotify.com/v1/tracks/2EPvkwP4Djr1s59GxAh8tO,https://api.spotify.com/v1/audio-analysis/2EPvkwP4Djr1s59GxAh8tO,209240,4
