,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
29,0.296,0.252,7,-18.558,0,0.0451,0.906,0.886,0.106,0.3,89.935,audio_features,5fJpRGLtLoBRUg1AmzaYzq,spotify:track:5fJpRGLtLoBRUg1AmzaYzq,https://api.spotify.com/v1/tracks/5fJpRGLtLoBRUg1AmzaYzq,https://api.spotify.com/v1/audio-analysis/5fJpRGLtLoBRUg1AmzaYzq,380688,4
30,0.138,0.111,5,-18.272,1,0.0451,0.976,0.59,0.0862,0.0388,80.465,audio_features,6Fx4DRWroJIJAmbWtxdQY0,spotify:track:6Fx4DRWroJIJAmbWtxdQY0,https://api.spotify.com/v1/tracks/6Fx4DRWroJIJAmbWtxdQY0,https://api.spotify.com/v1/audio-analysis/6Fx4DRWroJIJAmbWtxdQY0,370000,5
31,0.14,0.0347,1,-24.935,0,0.0414,0.848,0.175,0.0888,0.0378,83.087,audio_features,1o8pGEKpLh6MEAExB77NO4,spotify:track:1o8pGEKpLh6MEAExB77NO4,https://api.spotify.com/v1/tracks/1o8pGEKpLh6MEAExB77NO4,https://api.spotify.com/v1/audio-analysis/1o8pGEKpLh6MEAExB77NO4,369720,5
32,0.388,0.276,5,-15.012,0,0.0277,0.933,0.334,0.111,0.427,97.34,audio_features,3CIobV7OH4gK6rc48g4RXC,spotify:track:3CIobV7OH4gK6rc48g4RXC,https://api.spotify.com/v1/tracks/3CIobV7OH4gK6rc48g4RXC,https://api.spotify.com/v1/audio-analysis/3CIobV7OH4gK6rc48g4RXC,351653,4
33,0.368,0.242,0,-17.463,0,0.0382,0.96,0.804,0.109,0.177,87.959,audio_features,6D8XYvnmfFHtmlUIJIMUoR,spotify:track:6D8XYvnmfFHtmlUIJIMUoR,https://api.spotify.com/v1/tracks/6D8XYvnmfFHtmlUIJIMUoR,https://api.spotify.com/v1/audio-analysis/6D8XYvnmfFHtmlUIJIMUoR,343093,4
34,0.209,0.101,0,-19.383,1,0.0403,0.927,0.9,0.0776,0.153,85.851,audio_features,7HSs4srn1qnZhh7WRWBVOk,spotify:track:7HSs4srn1qnZhh7WRWBVOk,https://api.spotify.com/v1/tracks/7HSs4srn1qnZhh7WRWBVOk,https://api.spotify.com/v1/audio-analysis/7HSs4srn1qnZhh7WRWBVOk,341693,4
35,0.266,0.181,11,-21.682,0,0.0418,0.98,0.837,0.135,0.0753,135.86,audio_features,7GqiGEcEuxONKpchRyoL8I,spotify:track:7GqiGEcEuxONKpchRyoL8I,https://api.spotify.com/v1/tracks/7GqiGEcEuxONKpchRyoL8I,https://api.spotify.com/v1/audio-analysis/7GqiGEcEuxONKpchRyoL8I,332293,4
36,0.5,0.0104,2,-26.764,1,0.0622,0.996,0.949,0.0573,0.133,114.76,audio_features,4ksxLnn1ymLGRKnwhba45Y,spotify:track:4ksxLnn1ymLGRKnwhba45Y,https://api.spotify.com/v1/tracks/4ksxLnn1ymLGRKnwhba45Y,https://api.spotify.com/v1/audio-analysis/4ksxLnn1ymLGRKnwhba45Y,327080,4
37,0.251,0.219,7,-16.781,1,0.0323,0.929,0.933,0.0824,0.0965,89.997,audio_features,2e8MxBgVWMSQmxb2zcuCoq,spotify:track:2e8MxBgVWMSQmxb2zcuCoq,https://api.spotify.com/v1/tracks/2e8MxBgVWMSQmxb2zcuCoq,https://api.spotify.com/v1/audio-analysis/2e8MxBgVWMSQmxb2zcuCoq,325000,3
38,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612,audio_features,3DNRdudZ2SstnDCVKFdXxG,spotify:track:3DNRdudZ2SstnDCVKFdXxG,https://api.spotify.com/v1/tracks/3DNRdudZ2SstnDCVKFdXxG,https://api.spotify.com/v1/audio-analysis/3DNRdudZ2SstnDCVKFdXxG,315427,3
39,0.205,0.00644,1,-38.382,0,0.0604,0.995,0.872,0.115,0.147,163.137,audio_features,5t0E9V1RiHBflzs71pfGGG,spotify:track:5t0E9V1RiHBflzs71pfGGG,https://api.spotify.com/v1/tracks/5t0E9V1RiHBflzs71pfGGG,https://api.spotify.com/v1/audio-analysis/5t0E9V1RiHBflzs71pfGGG,315200,3
40,0.199,0.0677,0,-20.879,1,0.039,0.786,0.738,0.225,0.145,78.866,audio_features,2LiWNkeUOAeibGxJKxmjsD,spotify:track:2LiWNkeUOAeibGxJKxmjsD,https://api.spotify.com/v1/tracks/2LiWNkeUOAeibGxJKxmjsD,https://api.spotify.com/v1/audio-analysis/2LiWNkeUOAeibGxJKxmjsD,307827,3
41,0.225,0.0392,9,-32.237,1,0.0413,0.921,0.2,0.127,0.0705,86.238,audio_features,5tZRpSED7xwhNGex1NLKx0,spotify:track:5tZRpSED7xwhNGex1NLKx0,https://api.spotify.com/v1/tracks/5tZRpSED7xwhNGex1NLKx0,https://api.spotify.com/v1/audio-analysis/5tZRpSED7xwhNGex1NLKx0,307373,4
42,0.427,0.0067,3,-34.741,1,0.0587,0.996,0.931,0.0748,0.0397,83.576,audio_features,1t46GkU2H4x6zG41DRdKd7,spotify:track:1t46GkU2H4x6zG41DRdKd7,https://api.spotify.com/v1/tracks/1t46GkU2H4x6zG41DRdKd7,https://api.spotify.com/v1/audio-analysis/1t46GkU2H4x6zG41DRdKd7,306067,4
43,0.137,0.078,8,-26.417,1,0.0407,0.992,0.0039,0.0864,0.0441,99.966,audio_features,1TmwEY6Vv7SRkn4wFA9j6L,spotify:track:1TmwEY6Vv7SRkn4wFA9j6L,https://api.spotify.com/v1/tracks/1TmwEY6Vv7SRkn4wFA9j6L,https://api.spotify.com/v1/audio-analysis/1TmwEY6Vv7SRkn4wFA9j6L,303520,5
44,0.128,0.132,2,-17.67,1,0.0353,0.744,0.942,0.107,0.0988,85.314,audio_features,7B4HbpZCSfLzKGapKzlUPD,spotify:track:7B4HbpZCSfLzKGapKzlUPD,https://api.spotify.com/v1/tracks/7B4HbpZCSfLzKGapKzlUPD,https://api.spotify.com/v1/audio-analysis/7B4HbpZCSfLzKGapKzlUPD,301587,4
45,0.522,0.0308,5,-26.86,1,0.0641,0.995,0.915,0.0805,0.313,72.551,audio_features,0ftAOThcYwpSDapJhDOy7o,spotify:track:0ftAOThcYwpSDapJhDOy7o,https://api.spotify.com/v1/tracks/0ftAOThcYwpSDapJhDOy7o,https://api.spotify.com/v1/audio-analysis/0ftAOThcYwpSDapJhDOy7o,284000,4
46,0.343,0.0252,1,-27.013,1,0.0488,0.993,0.932,0.0454,0.0395,67.207,audio_features,6N7JzrteJv8lsr1GWYyu0b,spotify:track:6N7JzrteJv8lsr1GWYyu0b,https://api.spotify.com/v1/tracks/6N7JzrteJv8lsr1GWYyu0b,https://api.spotify.com/v1/audio-analysis/6N7JzrteJv8lsr1GWYyu0b,279160,5
47,0.308,0.00605,4,-35.164,1,0.0486,0.995,0.929,0.0869,0.0739,66.122,audio_features,1ipJdiNMjgvfAilddGT9sI,spotify:track:1ipJdiNMjgvfAilddGT9sI,https://api.spotify.com/v1/tracks/1ipJdiNMjgvfAilddGT9sI,https://api.spotify.com/v1/audio-analysis/1ipJdiNMjgvfAilddGT9sI,274747,5
48,0.575,0.634,7,-16.967,1,0.0487,0.941,0.849,0.0919,0.904,191.992,audio_features,335627fULp38v63GT09YZK,spotify:track:335627fULp38v63GT09YZK,https://api.spotify.com/v1/tracks/335627fULp38v63GT09YZK,https://api.spotify.com/v1/audio-analysis/335627fULp38v63GT09YZK,271800,3
49,0.4,0.312,0,-17.376,1,0.157,0.973,0.28,0.25,0.44,76.211,audio_features,7iLbOVf7ZT22rMOBpdE7db,spotify:track:7iLbOVf7ZT22rMOBpdE7db,https://api.spotify.com/v1/tracks/7iLbOVf7ZT22rMOBpdE7db,https://api.spotify.com/v1/audio-analysis/7iLbOVf7ZT22rMOBpdE7db,271973,4
