,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
45,45,0.489,0.748,2,-5.4879999999999995,1,0.0311,0.033,0.0,0.14400000000000002,0.385,147.998,262627
46,46,0.6409999999999999,0.732,5,-7.57,1,0.0795,0.0139,2.61e-06,0.062,0.763,92.057,262107
47,47,0.40399999999999997,0.946,5,-3.318,0,0.174,0.000842,0.0,0.355,0.787,169.082,184547
48,48,0.765,0.8370000000000001,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.02799999999999,195973
49,49,0.639,0.71,1,-7.445,1,0.0275,0.0133,0.0,0.11800000000000001,0.37799999999999995,119.98899999999999,233173
50,50,0.512,0.8640000000000001,7,-4.146,1,0.0338,0.0008210000000000001,0.0,0.0982,0.527,138.018,222827
51,51,0.361,0.983,3,-3.373,0,0.0931,0.000129,4.41e-06,0.0228,0.385,167.951,247613
52,52,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.45299999999999996,89.34200000000001,231480
53,53,0.312,0.955,10,-3.4960000000000004,0,0.314,0.0016600000000000002,1.4e-06,0.0588,0.575,178.446,200448
54,54,0.43799999999999994,0.9259999999999999,1,-3.051,0,0.0477,0.0012699999999999999,0.0,0.491,0.565,76.487,198427
55,55,0.545,0.753,3,-4.618,0,0.036000000000000004,0.0417,0.0,0.389,0.434,105.75399999999999,282947
56,56,0.451,0.815,2,-5.55,0,0.0368,6.0599999999999996e-05,0.0,0.27,0.618,147.974,194227
57,57,0.506,0.85,1,-4.039,1,0.0346,0.0208,0.0,0.244,0.462,125.867,190400
58,58,0.22899999999999998,0.6709999999999999,8,-5.567,1,0.0437,0.0787,0.0,0.1,0.41200000000000003,69.922,367440
59,59,0.466,0.9359999999999999,6,-5.875,1,0.0438,0.00128,4.39e-06,0.0898,0.29,88.025,330587
60,60,0.46799999999999997,0.943,5,-5.045,0,0.0768,1.55e-05,0.0405,0.29100000000000004,0.35,142.019,263908
61,61,0.55,0.9520000000000001,8,-4.664,1,0.0924,0.000193,0.000666,0.0614,0.391,127.804,207213
62,62,0.52,0.948,6,-3.951,0,0.0515,4.36e-05,1.4099999999999999e-05,0.0525,0.47100000000000003,92.09100000000001,226540
63,63,0.433,0.905,8,-5.749,1,0.0602,1.93e-05,0.0378,0.16,0.6629999999999999,100.03200000000001,287973
64,64,0.529,0.934,0,-4.808,1,0.0602,0.0015300000000000001,5.16e-06,0.11800000000000001,0.282,127.962,241960
65,65,0.395,0.9590000000000001,10,-4.409,0,0.0632,6.2e-05,0.0447,0.102,0.319,167.093,200549
66,66,0.546,0.9109999999999999,6,-4.801,1,0.062,0.0008,7.730000000000001e-05,0.131,0.757,76.008,216515
67,67,0.34700000000000003,0.875,2,-7.997000000000001,1,0.0454,0.00037400000000000004,5.08e-06,0.315,0.48,168.03900000000002,280904
68,68,0.563,0.932,1,-4.306,1,0.0408,7.69e-05,0.462,0.0156,0.745,131.984,233293
69,69,0.527,0.973,3,-2.948,0,0.153,0.00121,0.0,0.335,0.6629999999999999,144.046,172250
70,70,0.542,0.965,6,-3.2569999999999997,1,0.11800000000000001,0.00246,0.000863,0.284,0.47,133.048,216067
71,71,0.315,0.963,3,-4.907,0,0.111,1.44e-06,0.185,0.0504,0.53,173.98,231035
72,72,0.17300000000000001,0.893,6,-5.53,0,0.163,0.00021099999999999998,0.0214,0.102,0.36,84.985,242000
73,73,0.446,0.81,1,-7.528,0,0.0336,0.000315,0.000449,0.125,0.40399999999999997,152.558,235907
74,74,0.428,0.963,3,-3.2969999999999997,1,0.12300000000000001,0.0503,0.672,0.14300000000000002,0.498,144.744,203137
75,75,0.579,0.893,2,-2.331,1,0.0487,0.00121,0.0,0.18600000000000003,0.488,95.995,211250
76,76,0.48200000000000004,0.902,8,-6.752000000000001,1,0.0347,7.730000000000001e-05,0.39799999999999996,0.385,0.67,140.02,277153
77,77,0.5670000000000001,0.9540000000000001,5,-3.859,0,0.11,3.2200000000000003e-05,0.000741,0.29,0.684,126.97,220670
78,78,0.478,0.856,5,-4.698,0,0.0303,0.00011399999999999999,4.4e-06,0.06,0.303,98.943,173671
79,79,0.509,0.7659999999999999,9,-4.177,0,0.0373,0.0014199999999999998,0.0,0.297,0.7070000000000001,102.86,204271
80,80,0.473,0.9109999999999999,9,-3.843,0,0.0748,0.000105,0.145,0.0704,0.386,131.995,261000
81,81,0.457,0.945,1,-4.7219999999999995,0,0.0746,2.7699999999999996e-05,0.0,0.231,0.483,135.946,200411
82,82,0.57,0.894,10,-5.178999999999999,0,0.0448,0.00292,0.000299,0.109,0.28800000000000003,120.035,336453
83,83,0.523,0.909,2,-5.176,1,0.0441,0.000459,0.00185,0.381,0.669,120.015,200400
84,84,0.42100000000000004,0.914,11,-4.657,1,0.0848,0.00108,4.6399999999999996e-05,0.256,0.773,164.885,159759
85,85,0.243,0.865,8,-6.172000000000001,1,0.0584,6.42e-06,0.88,0.408,0.327,101.28200000000001,351961
86,86,0.502,0.9520000000000001,2,-5.527,1,0.0997,0.000272,3.72e-06,0.521,0.35100000000000003,136.091,204874
87,87,0.514,0.905,2,-5.315,0,0.0384,2.26e-05,0.654,0.272,0.37,127.02799999999999,208736
88,88,0.387,0.8440000000000001,1,-4.063,1,0.0486,6.0599999999999996e-05,0.008329999999999999,0.374,0.44299999999999995,146.988,250612
89,89,0.413,0.927,4,-4.713,0,0.0423,1.29e-05,0.0074,0.12300000000000001,0.43,138.089,261112
90,90,0.259,0.919,8,-4.649,1,0.0717,3.41e-05,0.364,0.33899999999999997,0.3,162.22899999999998,219725
91,91,0.653,0.879,9,-3.165,1,0.0669,0.002,0.0126,0.0741,0.6920000000000001,127.92,210987
92,92,0.431,0.85,6,-4.803,1,0.0643,0.00010700000000000001,0.000128,0.18100000000000002,0.585,141.97899999999998,268813
93,93,0.5,0.8170000000000001,0,-3.5010000000000003,1,0.0459,0.00054,0.0,0.152,0.599,90.01,233129
94,94,0.423,0.935,7,-3.136,1,0.0811,0.000683,0.0,0.0948,0.341,160.149,232333
95,95,0.426,0.934,7,-4.063,0,0.0685,2.97e-05,0.0089,0.113,0.285,160.077,262013
96,96,0.598,0.872,6,-4.567,0,0.0328,0.0196,0.0,0.326,0.609,107.009,217425
97,97,0.499,0.728,7,-6.744,0,0.055,0.0154,0.0982,0.24600000000000002,0.239,92.449,352375
98,98,0.615,0.858,0,-3.3,1,0.0396,0.0039299999999999995,0.0,0.0789,0.32299999999999995,97.038,227265
99,99,0.431,0.914,0,-4.243,0,0.0616,0.00024300000000000002,0.0096,0.502,0.534,147.108,261560
