,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
39,39,0.429,0.535,3,-11.043,1,0.0379,0.815,0.93,0.0759,0.9259999999999999,81.182,131599
40,40,0.162,0.0898,2,-23.269000000000002,0,0.0354,0.9440000000000001,0.917,0.187,0.0413,132.047,169667
41,41,0.251,0.009040000000000001,5,-31.599,1,0.0406,0.995,0.922,0.0779,0.0819,62.225,233400
42,42,0.568,0.409,9,-17.256,1,0.0336,0.794,0.0705,0.172,0.785,112.3,172093
43,43,0.368,0.0036299999999999995,1,-36.759,1,0.035,0.993,0.922,0.13699999999999998,0.085,69.363,254000
44,44,0.363,0.115,2,-17.325,1,0.0689,0.976,0.0,0.0992,0.231,134.424,262147
45,45,0.20800000000000002,0.15,7,-18.262,1,0.0585,0.985,0.934,0.11900000000000001,0.546,76.5,136582
46,46,0.369,0.21,6,-13.552,1,0.0437,0.9590000000000001,4.5299999999999997e-05,0.0905,0.391,131.714,142173
47,47,0.19899999999999998,0.0677,0,-20.879,1,0.039,0.7859999999999999,0.738,0.225,0.145,78.866,307827
48,48,0.4,0.312,0,-17.375999999999998,1,0.157,0.973,0.28,0.25,0.44,76.211,271973
49,49,0.226,0.0701,2,-20.668000000000003,1,0.0361,0.929,0.782,0.12300000000000001,0.15,176.342,527400
50,50,0.235,0.0561,2,-23.311,1,0.0442,0.95,0.29,0.11900000000000001,0.0518,107.619,271560
51,51,0.436,0.138,5,-23.467,1,0.0487,0.9890000000000001,0.92,0.10400000000000001,0.775,114.28200000000001,143480
52,52,0.35600000000000004,0.107,6,-29.551,1,0.0346,0.9840000000000001,0.8859999999999999,0.0787,0.332,94.178,101507
53,53,0.122,0.0963,0,-21.941999999999997,1,0.0375,0.9620000000000001,0.6659999999999999,0.166,0.133,83.662,227333
54,54,0.18899999999999997,0.0947,4,-19.46,0,0.0381,0.9159999999999999,0.271,0.135,0.131,80.628,231693
55,55,0.16899999999999998,0.13699999999999998,2,-20.631999999999998,0,0.032,0.9540000000000001,0.745,0.155,0.0558,90.24600000000001,267200
56,56,0.20800000000000002,0.0728,0,-21.736,1,0.0385,0.9209999999999999,0.7829999999999999,0.182,0.0466,82.973,490147
57,57,0.491,0.46399999999999997,7,-12.974,1,0.0505,0.7659999999999999,0.925,0.309,0.187,81.582,516253
58,58,0.14800000000000002,0.0441,4,-24.975,0,0.0418,0.971,0.878,0.0672,0.0883,75.515,856187
59,59,0.29600000000000004,0.252,7,-18.558,0,0.0451,0.9059999999999999,0.8859999999999999,0.106,0.3,89.935,380688
60,60,0.217,0.0653,1,-20.894000000000002,0,0.0398,0.853,0.00336,0.0575,0.0496,96.77,259747
61,61,0.14,0.0347,1,-24.935,0,0.0414,0.848,0.175,0.0888,0.0378,83.087,369720
62,62,0.37,0.0030800000000000003,2,-37.721,1,0.0483,0.987,0.855,0.0823,0.0771,71.206,123538
63,63,0.255,0.10800000000000001,4,-22.921,0,0.0473,0.845,0.0121,0.152,0.10800000000000001,103.28200000000001,681267
64,64,0.368,0.0224,7,-31.261,1,0.0364,0.9940000000000001,0.9179999999999999,0.129,0.247,98.118,620293
65,65,0.0718,0.00848,6,-34.952,1,0.0439,0.894,0.753,0.159,0.0468,72.313,203893
66,66,0.21600000000000003,0.0959,6,-21.114,1,0.0489,0.9440000000000001,0.0172,0.157,0.0381,70.02199999999999,196267
67,67,0.287,0.0789,8,-23.112,1,0.0416,0.987,0.858,0.11199999999999999,0.0371,64.27,249747
68,68,0.138,0.111,5,-18.272000000000002,1,0.0451,0.976,0.59,0.0862,0.0388,80.465,370000
69,69,0.151,0.0145,9,-30.353,1,0.0416,0.975,0.0212,0.131,0.0356,54.843,179000
70,70,0.156,0.0335,0,-25.684,0,0.0411,0.9390000000000001,0.789,0.124,0.0359,67.197,623369
71,71,0.266,0.18100000000000002,11,-21.682,0,0.0418,0.98,0.8370000000000001,0.135,0.0753,135.86,332293
72,72,0.278,0.373,0,-16.175,1,0.0446,0.748,0.251,0.19,0.284,80.788,394307
73,73,0.29100000000000004,0.0759,4,-24.078000000000003,1,0.0413,0.99,0.8370000000000001,0.107,0.213,65.252,199760
74,74,0.249,0.0317,11,-27.114,0,0.0542,0.981,0.414,0.0993,0.0855,133.739,172763
75,75,0.165,0.0519,11,-25.473000000000003,1,0.0512,0.981,5.1e-05,0.10300000000000001,0.0398,76.891,551907
76,76,0.22399999999999998,0.0988,11,-28.538,1,0.0382,0.991,0.9079999999999999,0.115,0.27699999999999997,95.355,213573
77,77,0.294,0.134,0,-21.31,0,0.05,0.8690000000000001,0.9470000000000001,0.11199999999999999,0.5579999999999999,115.904,262280
78,78,0.38799999999999996,0.276,5,-15.012,0,0.0277,0.9329999999999999,0.33399999999999996,0.111,0.42700000000000005,97.34,351653
79,79,0.575,0.634,7,-16.967,1,0.0487,0.941,0.8490000000000001,0.0919,0.904,191.99200000000002,271800
80,80,0.368,0.242,0,-17.463,0,0.0382,0.96,0.804,0.109,0.177,87.959,343093
81,81,0.25,0.0799,1,-28.647,1,0.0396,0.9890000000000001,0.982,0.201,0.557,67.911,102787
82,82,0.19699999999999998,0.133,10,-24.248,1,0.0484,0.863,0.812,0.156,0.0389,125.682,836973
83,83,0.0802,0.006520000000000001,3,-35.334,1,0.0446,0.976,0.166,0.12,0.0377,82.109,403720
84,84,0.0698,0.00405,3,-38.919000000000004,0,0.0383,0.851,0.418,0.153,0.0356,74.584,542760
85,85,0.386,0.325,7,-14.183,0,0.0427,0.9229999999999999,0.904,0.105,0.22399999999999998,155.594,644920
86,86,0.13699999999999998,0.078,8,-26.416999999999998,1,0.0407,0.992,0.0039,0.0864,0.0441,99.96600000000001,303520
87,87,0.396,0.126,2,-23.011,1,0.0465,0.945,0.46,0.158,0.11,97.81299999999999,483240
88,88,0.225,0.0392,9,-32.236999999999995,1,0.0413,0.9209999999999999,0.2,0.127,0.0705,86.238,307373
89,89,0.33299999999999996,0.125,0,-19.339000000000002,1,0.0337,0.72,0.456,0.0902,0.203,113.221,399040
90,90,0.188,0.0128,10,-24.619,0,0.0376,0.9229999999999999,0.355,0.53,0.0396,72.64399999999999,217507
91,91,0.49200000000000005,0.00107,3,-38.861,1,0.0587,0.995,0.9390000000000001,0.0871,0.301,131.454,122653
92,92,0.18,0.0951,11,-24.228,0,0.048,0.97,0.9109999999999999,0.11,0.0527,75.667,435787
93,93,0.42700000000000005,0.0067,3,-34.741,1,0.0587,0.996,0.9309999999999999,0.0748,0.0397,83.57600000000001,306067
94,94,0.0903,0.083,11,-21.241,0,0.0387,0.958,0.863,0.0883,0.032,85.443,642827
95,95,0.087,0.0507,2,-30.065,1,0.0432,0.21,0.419,0.106,0.0393,84.323,576920
96,96,0.19,0.0266,0,-25.947,0,0.0428,0.992,0.868,0.062,0.0574,122.353,425933
97,97,0.235,0.10099999999999999,1,-20.776,1,0.0477,0.972,0.109,0.107,0.046,177.51,249573
98,98,0.149,0.0511,4,-25.398000000000003,0,0.0442,0.9590000000000001,0.784,0.125,0.0537,81.422,471760
99,99,0.281,0.113,4,-16.608,1,0.0586,0.99,1.9e-06,0.10099999999999999,0.23199999999999998,81.682,405387
