,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
57,57,0.611,0.337,0,-11.390999999999998,1,0.0597,0.544,0.23,0.377,0.7340000000000001,84.545,250120
58,58,0.5670000000000001,0.687,9,-10.536,1,0.0435,0.29,0.426,0.121,0.625,99.93,267480
59,59,0.34,0.598,0,-9.668,1,0.0741,0.0853,0.11800000000000001,0.0969,0.6970000000000001,215.918,210253
60,60,0.648,0.242,11,-11.319,0,0.0399,0.5770000000000001,0.0124,0.10400000000000001,0.294,130.885,282627
61,61,0.675,0.282,7,-12.315999999999999,1,0.0426,0.8859999999999999,0.0,0.0321,0.807,72.057,173893
62,62,0.405,0.419,5,-12.522,0,0.0466,0.48100000000000004,0.00549,0.396,0.684,205.583,213133
63,63,0.7140000000000001,0.11,10,-16.337,1,0.127,0.983,0.00122,0.075,0.387,84.574,151893
64,64,0.449,0.474,2,-10.985999999999999,1,0.162,0.769,0.00048600000000000005,0.226,0.5720000000000001,170.56400000000002,429040
65,65,0.539,0.39799999999999996,9,-6.513,1,0.0253,0.6609999999999999,0.000519,0.191,0.588,81.579,156667
66,66,0.664,0.42700000000000005,0,-6.864,1,0.048,0.589,0.0,0.0689,0.87,131.509,157453
67,67,0.669,0.157,6,-13.713,0,0.0575,0.9620000000000001,0.16699999999999998,0.11699999999999999,0.326,152.14600000000002,188867
68,68,0.501,0.45399999999999996,5,-8.54,0,0.0282,0.637,0.0132,0.147,0.557,97.189,229960
69,69,0.6829999999999999,0.502,9,-8.83,1,0.0401,0.799,0.00011599999999999999,0.138,0.5,146.138,186827
70,70,0.609,0.0419,4,-15.073,0,0.0666,0.996,0.0371,0.205,0.33799999999999997,95.84700000000001,169297
71,71,0.441,0.682,2,-5.336,1,0.0324,0.41100000000000003,0.00202,0.141,0.55,133.349,301640
72,72,0.18899999999999997,0.39,9,-14.497,0,0.0353,0.257,0.000152,0.122,0.32,169.563,370867
73,73,0.725,0.327,0,-17.714000000000002,1,0.0387,0.113,0.326,0.214,0.688,110.43799999999999,187760
74,74,0.433,0.37200000000000005,10,-13.595,1,0.0361,0.353,0.00043799999999999997,0.28600000000000003,0.395,77.294,271200
75,75,0.6990000000000001,0.633,11,-6.249,1,0.0261,0.436,9.32e-05,0.0291,0.907,91.398,167040
