,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
66,66,0.6659999999999999,0.733,9,-5.8839999999999995,1,0.0563,0.138,0.000349,0.0892,0.597,101.85799999999999,304733
67,67,0.841,0.77,2,-5.482,1,0.139,0.0481,0.00019099999999999998,0.158,0.7090000000000001,130.023,231964
68,68,0.7609999999999999,0.653,8,-5.611000000000001,0,0.0678,0.24100000000000002,0.000549,0.0523,0.843,111.07700000000001,214266
69,69,0.581,0.8270000000000001,10,-5.459,0,0.14400000000000002,0.0174,0.0015199999999999999,0.342,0.8390000000000001,204.637,288253
70,70,0.732,0.81,10,-6.942,0,0.0426,0.0247,7.170000000000001e-05,0.0803,0.9570000000000001,122.022,222957
71,71,0.8140000000000001,0.672,9,-12.068,1,0.0619,0.0435,0.0,0.061,0.9329999999999999,109.39399999999999,300000
72,72,0.7759999999999999,0.457,1,-6.187,1,0.0759,0.0407,0.0037799999999999995,0.0208,0.731,101.391,230493
73,73,0.376,0.67,10,-9.273,1,0.0854,0.0727,2.52e-06,0.0718,0.8370000000000001,185.503,169293
74,74,0.7070000000000001,0.8270000000000001,11,-7.2620000000000005,0,0.0784,0.22899999999999998,4.6899999999999995e-05,0.405,0.894,97.976,264957
75,75,0.688,0.7879999999999999,7,-5.6610000000000005,1,0.0352,0.172,0.511,0.0819,0.85,96.78399999999999,257107
76,76,0.6890000000000001,0.878,2,-5.615,1,0.0496,0.00301,0.000758,0.07,0.8740000000000001,100.01899999999999,271839
77,77,0.71,0.914,9,-3.592,1,0.0749,0.0602,0.0037700000000000003,0.165,0.742,125.039,244840
78,78,0.7979999999999999,0.85,10,-7.568,0,0.0446,0.256,0.768,0.0518,0.912,97.9,308547
79,79,0.782,0.825,11,-8.605,0,0.0436,0.0428,0.37799999999999995,0.1,0.917,98.273,177792
80,80,0.696,0.91,2,-5.221,1,0.171,0.11900000000000001,0.00835,0.213,0.607,114.56200000000001,229133
81,81,0.6779999999999999,0.857,2,-4.187,1,0.0323,0.24100000000000002,0.000657,0.0725,0.863,102.785,271160
82,82,0.794,0.662,8,-6.9910000000000005,1,0.04,0.0038,7.87e-05,0.174,0.9079999999999999,110.052,305480
83,83,0.894,0.7070000000000001,9,-4.966,0,0.0592,0.153,2.52e-06,0.28600000000000003,0.9690000000000001,104.056,211988
84,84,0.94,0.675,7,-5.269,0,0.0429,0.0294,3.6200000000000006e-05,0.145,0.884,122.88600000000001,279867
85,85,0.41100000000000003,0.919,5,-5.643,0,0.185,0.0015400000000000001,3.55e-06,0.504,0.72,171.643,238173
86,86,0.6409999999999999,0.993,9,-3.262,1,0.0504,0.302,0.7440000000000001,0.41,0.505,105.96600000000001,191160
87,87,0.813,0.7170000000000001,0,-10.042,1,0.233,0.0153,0.00216,0.125,0.903,121.76299999999999,389390
88,88,0.8079999999999999,0.85,5,-8.772,1,0.0868,0.115,0.000109,0.316,0.7170000000000001,106.855,186533
89,89,0.789,0.602,7,-10.192,0,0.198,0.3,0.00549,0.0737,0.804,109.92299999999999,251400
90,90,0.67,0.6629999999999999,2,-5.544,1,0.0489,0.20199999999999999,0.00118,0.0413,0.597,173.953,297387
91,91,0.9179999999999999,0.584,1,-8.37,1,0.0735,0.0537,0.0014199999999999998,0.306,0.83,123.21799999999999,274667
92,92,0.843,0.48,11,-11.574000000000002,0,0.0492,0.28,0.000782,0.10800000000000001,0.762,101.993,180493
93,93,0.782,0.9670000000000001,1,-4.406000000000001,1,0.113,0.0255,0.0009449999999999999,0.0321,0.902,119.322,308213
94,94,0.6,0.823,11,-10.530999999999999,1,0.0618,0.00926,0.893,0.547,0.8740000000000001,105.84899999999999,137289
95,95,0.6,0.862,2,-6.061,1,0.0619,0.0114,0.425,0.187,0.745,126.686,185147
96,96,0.716,0.917,3,-4.449,1,0.0927,0.33299999999999996,1.98e-05,0.0727,0.893,110.473,230067
97,97,0.8190000000000001,0.498,2,-9.982000000000001,1,0.087,0.225,3.91e-05,0.149,0.493,106.00299999999999,252736
98,98,0.879,0.626,7,-6.343999999999999,1,0.0604,0.205,6.07e-05,0.055999999999999994,0.968,110.86399999999999,212907
99,99,0.8,0.767,6,-6.04,1,0.0754,0.004229999999999999,0.0,0.0608,0.94,116.016,250267
