,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
83,83,0.602,0.79,8,-4.46,1,0.0355,0.026000000000000002,7.43e-05,0.162,0.27399999999999997,108.008,259080
84,84,0.414,0.843,11,-4.638,1,0.0531,0.00647,1.52e-05,0.19399999999999998,0.5720000000000001,165.713,230707
85,85,0.555,0.9309999999999999,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,220907
86,86,0.5489999999999999,0.866,6,-5.306,1,0.0476,0.0733,0.0,0.25,0.767,87.964,187400
87,87,0.527,0.902,6,-5.352,1,0.0601,0.344,4.6299999999999994e-05,0.0669,0.7090000000000001,181.96400000000003,191040
88,88,0.547,0.878,2,-4.224,1,0.0451,0.0638,7.08e-06,0.106,0.5920000000000001,121.973,230587
89,89,0.556,0.8220000000000001,0,-4.365,1,0.0582,0.007859999999999999,0.0,0.6679999999999999,0.797,156.03799999999998,190241
90,90,0.423,0.73,9,-5.566,1,0.032,0.00495,1.13e-05,0.23800000000000002,0.66,205.972,254467
91,91,0.5,0.672,1,-4.755,1,0.031,0.207,0.0,0.11800000000000001,0.187,75.067,206426
92,92,0.509,0.956,9,-3.807,1,0.0519,0.106,0.0,0.361,0.878,171.989,192973
93,93,0.523,0.8340000000000001,6,-3.5610000000000004,1,0.0281,0.254,0.0,0.39299999999999996,0.445,92.99,187587
94,94,0.607,0.8759999999999999,7,-4.117,1,0.0382,0.371,0.0,0.518,0.8859999999999999,121.04299999999999,156893
95,95,0.49700000000000005,0.927,0,-4.52,1,0.0371,0.00286,1.26e-06,0.413,0.607,96.991,222013
96,96,0.645,0.904,2,-4.532,1,0.0462,0.0293,0.0,0.0834,0.6709999999999999,105.97,225560
97,97,0.618,0.61,8,-6.615,1,0.0346,0.0767,0.0,0.253,0.5589999999999999,152.016,201971
98,98,0.483,0.28,5,-10.675,1,0.0331,0.556,0.0,0.11,0.358,139.423,277532
99,99,0.5589999999999999,0.812,11,-5.347,1,0.0371,0.0323,0.0,0.195,0.47200000000000003,127.911,232107
