,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
21,21,0.401,0.485,6,-10.787,0,0.21600000000000003,0.831,0.000292,0.0907,0.54,169.949,196000
22,22,0.836,0.662,10,-5.063,0,0.0623,0.0284,0.00744,0.0781,0.606,111.51899999999999,178622
23,23,0.7190000000000001,0.542,4,-5.925,0,0.0432,0.145,0.000524,0.0987,0.519,75.013,168947
24,24,0.47100000000000003,0.664,7,-7.535,1,0.0895,0.0367,0.000132,0.34299999999999997,0.522,180.127,160000
25,25,0.8109999999999999,0.53,6,-7.769,1,0.19899999999999998,0.337,5e-06,0.34299999999999997,0.8009999999999999,101.025,209109
26,26,0.73,0.55,0,-9.479,0,0.0617,0.35600000000000004,7.34e-06,0.078,0.51,79.993,206109
27,27,0.747,0.41600000000000004,0,-8.917,0,0.0706,0.659,1.3300000000000001e-05,0.0991,0.165,104.053,221538
28,28,0.812,0.628,10,-6.127999999999999,0,0.0327,0.0467,1.65e-06,0.226,0.506,121.99,182139
29,29,0.491,0.46399999999999997,5,-7.188,0,0.0875,0.145,1.57e-06,0.107,0.183,124.352,245674
30,30,0.64,0.355,10,-7.757000000000001,0,0.065,0.76,7.01e-05,0.114,0.43700000000000006,119.51299999999999,260776
31,31,0.607,0.42,5,-9.307,0,0.0595,0.21600000000000003,0.0,0.129,0.643,140.639,231489
32,32,0.74,0.5329999999999999,5,-4.297,1,0.07,0.154,0.0,0.107,0.5710000000000001,95.902,157493
33,33,0.6,0.326,2,-12.937000000000001,1,0.0811,0.20600000000000002,4.54e-05,0.0967,0.08199999999999999,94.18299999999999,194064
34,34,0.384,0.58,9,-6.132000000000001,1,0.0858,0.102,0.0,0.0987,0.198,76.247,233038
35,35,0.439,0.29600000000000004,1,-12.145,0,0.131,0.521,0.0,0.0638,0.479,77.699,162000
36,36,0.7,0.654,11,-6.422999999999999,0,0.201,0.319,0.0,0.225,0.47700000000000004,159.909,183000
37,37,0.49700000000000005,0.35100000000000003,4,-9.671,1,0.0512,0.742,0.00033,0.0733,0.152,85.055,210558
38,38,0.649,0.6759999999999999,1,-9.177,1,0.376,0.613,0.0189,0.653,0.504,81.98700000000001,178537
39,39,0.759,0.28300000000000003,1,-14.612,0,0.0511,0.7340000000000001,0.0109,0.105,0.414,124.994,190980
40,40,0.578,0.505,0,-9.227,1,0.0578,0.818,0.000504,0.222,0.255,85.07600000000001,176147
41,41,0.733,0.381,7,-10.258,1,0.0809,0.309,0.0,0.0739,0.47600000000000003,92.02600000000001,202907
42,42,0.6829999999999999,0.6629999999999999,6,-6.058,1,0.17800000000000002,0.0021899999999999997,4.1899999999999995e-05,0.32799999999999996,0.369,89.97,160333
43,43,0.7509999999999999,0.655,9,-7.428,0,0.0649,0.0173,7.96e-05,0.18600000000000003,0.6459999999999999,99.955,205257
44,44,0.684,0.426,10,-9.605,0,0.0662,0.127,0.00201,0.147,0.608,126.931,172281
45,45,0.677,0.34299999999999997,0,-5.587999999999999,0,0.142,0.5539999999999999,1.56e-06,0.11900000000000001,0.368,140.02,207429
46,46,0.69,0.368,7,-10.796,0,0.126,0.6779999999999999,5.68e-06,0.11800000000000001,0.586,88.037,183297
47,47,0.7190000000000001,0.45399999999999996,8,-9.08,0,0.0485,0.19899999999999998,0.00112,0.126,0.426,115.97200000000001,190603
48,48,0.528,0.17600000000000002,2,-17.442,1,0.244,0.862,0.0012699999999999999,0.0927,0.312,140.014,199053
49,49,0.792,0.853,11,-4.754,1,0.0898,0.0479,0.0172,0.256,0.6729999999999999,106.06700000000001,194717
50,50,0.612,0.295,7,-12.052999999999999,0,0.0555,0.7240000000000001,0.0,0.0344,0.322,119.762,207829
51,51,0.805,0.406,1,-11.210999999999999,0,0.201,0.64,0.0,0.11,0.737,120.135,194500
52,52,0.53,0.6629999999999999,1,-3.957,1,0.0681,0.24,0.0,0.312,0.56,148.111,171892
53,53,0.618,0.47700000000000004,3,-9.285,0,0.13699999999999998,0.659,0.00364,0.115,0.19,172.058,184121
54,54,0.40700000000000003,0.49200000000000005,11,-7.417000000000001,0,0.0831,0.316,0.0,0.11199999999999999,0.149,77.766,229091
55,55,0.718,0.77,2,-5.184,1,0.25,0.0964,0.0,0.209,0.37200000000000005,91.056,204692
56,56,0.7859999999999999,0.537,0,-6.872000000000001,0,0.0849,0.0988,0.191,0.0907,0.542,83.48299999999999,198323
57,57,0.41600000000000004,0.479,1,-7.154,0,0.0409,0.92,2.91e-06,0.11,0.33899999999999997,135.113,231241
58,58,0.72,0.777,0,-7.026,1,0.284,0.145,8.29e-06,0.305,0.9059999999999999,161.93200000000002,189625
59,59,0.614,0.528,11,-9.411,1,0.166,0.546,0.00474,0.14300000000000002,0.767,78.061,238750
60,60,0.778,0.627,6,-7.1370000000000005,0,0.095,0.307,0.00037,0.153,0.6990000000000001,77.493,199787
61,61,0.73,0.6679999999999999,0,-7.879,1,0.0406,0.49200000000000005,0.0023,0.128,0.419,140.86700000000002,246926
62,62,0.607,0.536,8,-8.434,1,0.055999999999999994,0.158,0.0,0.131,0.46299999999999997,80.054,226500
63,63,0.733,0.7440000000000001,7,-3.505,1,0.0309,0.161,0.0,0.0389,0.667,93.979,194541
64,64,0.8640000000000001,0.47700000000000004,10,-5.7860000000000005,1,0.22399999999999998,0.201,0.0,0.182,0.5,86.46,192932
65,65,0.597,0.45,8,-6.6579999999999995,1,0.0418,0.223,0.0,0.382,0.537,178.765,228482
66,66,0.65,0.462,11,-6.5889999999999995,0,0.0891,0.366,0.0,0.159,0.65,89.887,165333
67,67,0.877,0.529,0,-6.235,0,0.0461,0.479,0.00159,0.094,0.42200000000000004,104.984,281120
68,68,0.7240000000000001,0.564,1,-4.627,0,0.0591,0.498,0.0,0.107,0.541,113.943,183019
69,69,0.765,0.405,10,-10.587,0,0.0993,0.6709999999999999,4.92e-06,0.27,0.6609999999999999,139.95,132000
70,70,0.779,0.637,5,-5.244,0,0.05,0.5579999999999999,0.0,0.0689,0.61,92.014,134043
71,71,0.638,0.602,8,-4.607,1,0.0254,0.5660000000000001,0.0,0.217,0.376,109.96700000000001,168507
72,72,0.7709999999999999,0.513,8,-7.156000000000001,0,0.0778,0.434,1.21e-05,0.0985,0.51,142.049,122813
73,73,0.43,0.7,6,-5.35,1,0.264,0.0902,0.0,0.21600000000000003,0.731,158.373,183219
74,74,0.66,0.382,5,-9.927,0,0.0604,0.254,0.0,0.21100000000000002,0.659,133.861,133642
75,75,0.8220000000000001,0.521,1,-6.347,0,0.102,0.0795,0.000105,0.0945,0.21600000000000003,76.013,219667
76,76,0.639,0.703,5,-5.438,0,0.0634,0.39899999999999997,2.49e-06,0.0972,0.43799999999999994,130.05200000000002,207920
77,77,0.594,0.253,1,-13.862,1,0.092,0.3,0.0,0.11,0.297,120.99600000000001,157477
78,78,0.773,0.191,6,-12.717,1,0.0663,0.242,2.38e-06,0.0949,0.284,96.973,215258
79,79,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,176960
80,80,0.914,0.512,11,-10.532,0,0.19,0.0783,0.00321,0.179,0.444,114.98,266120
81,81,0.561,0.604,8,-6.234,1,0.254,0.14800000000000002,0.0,0.737,0.703,106.735,246045
82,82,0.619,0.348,1,-13.144,0,0.0532,0.8320000000000001,0.0534,0.0991,0.139,105.079,133445
83,83,0.785,0.47600000000000003,4,-9.095,0,0.15,0.183,2.34e-05,0.35600000000000004,0.23399999999999999,103.46700000000001,194969
84,84,0.8220000000000001,0.415,0,-7.044,1,0.17600000000000002,0.263,0.000271,0.0793,0.387,104.009,165919
85,85,0.65,0.171,0,-15.915999999999999,0,0.0388,0.835,0.0,0.099,0.778,172.74,112334
86,86,0.698,0.414,7,-8.556000000000001,0,0.0462,0.0863,1.72e-06,0.0924,0.21899999999999997,128.02100000000002,183769
87,87,0.8290000000000001,0.467,9,-9.134,1,0.10400000000000001,0.0299,0.0,0.105,0.483,132.984,203040
88,88,0.727,0.496,5,-10.386,0,0.17800000000000002,0.0893,0.00011,0.0987,0.504,130.061,210462
89,89,0.782,0.284,0,-13.372,0,0.105,0.8440000000000001,0.0,0.111,0.5660000000000001,103.213,167706
90,90,0.48700000000000004,0.439,0,-11.315999999999999,1,0.392,0.742,0.0,0.091,0.369,91.58200000000001,231067
91,91,0.43,0.509,11,-6.0329999999999995,1,0.27899999999999997,0.212,0.0,0.0969,0.648,204.852,161307
92,92,0.757,0.6729999999999999,7,-7.022,1,0.12,0.0499,0.0,0.24100000000000002,0.449,101.98700000000001,173870
93,93,0.856,0.721,6,-6.813,0,0.0779,0.17800000000000002,2.14e-05,0.0913,0.902,100.98,230151
94,94,0.518,0.55,7,-8.705,0,0.47600000000000003,0.0453,0.0,0.13699999999999998,0.22399999999999998,84.369,175892
95,95,0.8140000000000001,0.698,6,-4.646,0,0.0444,0.196,1.53e-06,0.12,0.514,102.0,191460
96,96,0.648,0.695,4,-7.932,0,0.414,0.7829999999999999,0.000242,0.0829,0.33799999999999997,137.965,194625
97,97,0.778,0.691,9,-6.098,1,0.35100000000000003,0.648,1.9399999999999997e-05,0.124,0.41,123.905,186110
98,98,0.6940000000000001,0.7440000000000001,0,-5.334,0,0.297,0.14400000000000002,0.0,0.0905,0.425,99.941,233546
99,99,0.722,0.6829999999999999,1,-7.187,1,0.0333,0.00439,0.000642,0.125,0.522,101.03399999999999,215840
