no,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
268,2,0.586,0.804,1,0.894258373,1,0.0343,0.0372,0,0.334,0.693,0.420507179,1
269,2,0.698,0.847,1,0.934476342,0,0.0306,0.111,1.46E-06,0.137,0.807,0.60092727,1
270,2,0.283,0.649,1,0.910738969,1,0.0323,0.0158,0,0.268,0.37,0.688666599,1
271,2,0.648,0.849,1,0.877671451,1,0.0511,0.0556,0,0.304,0.82,0.702460085,1
272,2,0.632,0.742,1,0.910021265,1,0.0569,0.226,0,0.099,0.661,0.406796897,1
273,2,0.586,0.677,1,0.812759171,1,0.0294,0.043,0.0936,0.0884,0.562,0.665642017,1
274,2,0.497,0.835,1,0.913716108,1,0.0466,0.079,1.49E-06,0.262,0.868,0.721222739,1
275,2,0.586,0.759,1,0.892636895,1,0.0457,0.1,0,0.084,0.687,0.850679967,1
276,2,0.557,0.737,1,0.881685274,1,0.0476,0.0142,0,0.314,0.817,0.730583265,1
277,2,0.421,0.898,1,0.920839979,1,0.08,0.0298,0,0.152,0.795,0.758405983,1
278,2,0.484,0.841,1,0.881392876,1,0.0446,0.0453,0.0137,0.353,0.716,0.804399678,1
279,2,0.609,0.788,1,0.825730994,1,0.0416,0.645,3.72E-05,0.174,0.54,0.499473037,1
280,2,0.78,0.583,1,0.838888889,1,0.0901,0.0526,4.08E-06,0.0367,0.881,0.392975677,1
281,2,0.587,0.559,1,0.828734716,1,0.0321,0.399,6.69E-06,0.0992,0.19,0.425434744,1
282,2,0.537,0.66,1,0.843833068,1,0.0296,0.455,0,0.135,0.574,0.68457108,1
283,2,0.432,0.738,1,0.930595428,1,0.0309,0.042,0,0.119,0.503,0.710530938,1
284,2,0.602,0.79,1,0.915975545,1,0.0355,0.026,7.43E-05,0.162,0.274,0.499265025,1
285,2,0.414,0.843,1,0.911244019,1,0.0531,0.00647,1.52E-05,0.194,0.572,0.766005344,1
286,2,0.555,0.931,1,0.955608719,1,0.0367,0.016,0,0.405,0.723,0.610560522,1
287,2,0.549,0.866,1,0.893487507,1,0.0476,0.0733,0,0.25,0.767,0.406611998,1
288,2,0.527,0.902,1,0.892264753,1,0.0601,0.344,4.63E-05,0.0669,0.709,0.841125297,1
289,2,0.547,0.878,1,0.922248804,1,0.0451,0.0638,7.08E-06,0.106,0.592,0.563817985,1
290,2,0.556,0.822,0,0.918500797,1,0.0582,0.00786,0,0.668,0.797,0.721282831,1
291,2,0.423,0.73,1,0.886576289,1,0.032,0.00495,1.13E-05,0.238,0.66,0.952101843,1
292,2,0.5,0.672,1,0.908133971,1,0.031,0.207,0,0.118,0.187,0.346995849,1
293,2,0.509,0.956,1,0.933333333,1,0.0519,0.106,0,0.361,0.878,0.79501604,1
294,2,0.523,0.834,1,0.939872408,1,0.0281,0.254,0,0.393,0.445,0.429844592,1
295,2,0.607,0.876,1,0.925093036,1,0.0382,0.371,0,0.518,0.886,0.559519077,1
296,2,0.497,0.927,0,0.914380649,1,0.0371,0.00286,1.26E-06,0.413,0.607,0.448339142,1
297,2,0.645,0.904,1,0.914061669,1,0.0462,0.0293,0,0.0834,0.671,0.489844407,1
298,2,0.618,0.61,1,0.858692185,1,0.0346,0.0767,0,0.253,0.559,0.702691209,1
299,2,0.483,0.28,1,0.750770867,1,0.0331,0.556,0,0.11,0.358,0.644480294,1
300,2,0.559,0.812,1,0.892397661,1,0.0371,0.0323,0,0.195,0.472,0.591266283,1
301,3,0.75,0.664,1,0.87748538,0,0.154,0.275,0,0.0632,0.617,0.485466917,1
302,3,0.686,0.83,1,0.916586922,1,0.0369,0.0948,1.33E-06,0.182,0.486,0.568713193,1
303,3,0.611,0.651,1,0.84917597,1,0.0587,0.148,1.84E-05,0.105,0.357,0.568486692,1
304,3,0.458,0.802,1,0.930489102,1,0.0416,0.0155,0,0.0706,0.51,0.670883911,1
305,3,0.672,0.855,1,0.934476342,1,0.0397,0.021,0,0.323,0.646,0.568824133,1
306,3,0.641,0.529,1,0.727884104,1,0.0288,0.00441,0.000862,0.0809,0.449,0.559445117,1
307,3,0.442,0.619,1,0.894178628,1,0.0321,0.0841,0,0.0889,0.382,0.593147633,1
308,3,0.643,0.719,1,0.887400319,1,0.11,0.414,0,0.0744,0.394,0.554573021,1
309,3,0.697,0.871,1,0.877006911,1,0.0321,0.0617,0.000894,0.11,0.423,0.568514427,1
310,3,0.441,0.738,1,0.950292398,1,0.0449,0.0105,0,0.126,0.208,0.586842568,1
311,3,0.73,0.762,1,0.896544391,0,0.0375,0.0663,2.41E-05,0.0498,0.643,0.494693391,1
312,3,0.751,0.813,0,0.908958001,0,0.0403,0.217,2.25E-05,0.117,0.837,0.462238945,1
313,3,0.541,0.929,1,0.924401914,0,0.0641,0.0151,0.000693,0.213,0.262,0.494716503,1
314,3,0.562,0.63,1,0.840324296,1,0.0413,0.0228,0,0.268,0.457,0.619167583,1
315,3,0.44,0.739,1,0.89255715,0,0.0494,0.0221,0,0.561,0.156,0.58992114,1
316,3,0.693,0.739,0,0.856911217,0,0.0388,0.164,1.66E-06,0.0906,0.675,0.462137251,1
317,3,0.703,0.894,1,0.920547581,0,0.0303,0.0218,0.000223,0.0894,0.779,0.573220113,1
318,3,0.614,0.921,1,0.922913344,1,0.0625,0.0205,9.67E-06,0.119,0.427,0.591511274,1
319,3,0.728,0.756,1,0.911988304,0,0.0349,0.128,0.0141,0.151,0.294,0.59187645,1
320,3,0.681,0.935,1,0.802711324,1,0.0533,0.0103,0.932,0.364,0.576,0.573127664,1
321,3,0.598,0.526,1,0.804359383,0,0.0415,0.129,0,0.14,0.529,0.572887295,1
322,3,0.646,0.788,1,0.896491228,0,0.0456,0.0271,0,0.136,0.356,0.582441965,1
323,3,0.645,0.623,1,0.908639022,1,0.034,0.642,0.00029,0.138,0.527,0.554670093,1
324,3,0.563,0.758,1,0.884582669,0,0.0576,0.0066,0,0.0542,0.412,0.572646926,1
325,3,0.587,0.906,0,0.920653907,1,0.0533,0.265,0.000613,0.496,0.45,0.592033615,1
326,3,0.622,0.99,1,0.888330675,0,0.0424,0.00126,0.612,0.696,0.643,0.573224736,1
327,3,0.707,0.715,1,0.912280702,0,0.0358,0.23,8.65E-05,0.306,0.627,0.443841467,1
328,3,0.805,0.934,1,0.849308878,0,0.0482,0.00803,0.926,0.267,0.247,0.573201623,1
329,3,0.52,0.499,1,0.802126528,1,0.0382,0.0442,0,0.545,0.169,0.66933538,1
330,3,0.63,0.826,0,0.906990962,1,0.0449,0.356,6.98E-06,0.136,0.239,0.536388178,1
331,3,0.585,0.956,0,0.939447103,1,0.0564,0.0285,0,0.213,0.593,0.554716318,1
332,3,0.762,0.543,1,0.801701223,1,0.0377,0.167,0.505,0.0299,0.18,0.568611499,1
333,3,0.732,0.576,1,0.828123339,0,0.232,0.0304,0.00293,0.118,0.561,0.47129901,1
334,3,0.624,0.767,1,0.932881446,1,0.0417,0.00763,0.000506,0.215,0.235,0.591525142,1
335,3,0.531,0.733,1,0.843726741,1,0.0357,0.00679,0,0.0862,0.417,0.564164671,1
336,3,0.641,0.782,1,0.841015417,0,0.0623,0.382,0.000558,0.126,0.596,0.573229358,1
337,3,0.743,0.864,1,0.927060074,0,0.0539,0.101,0.000285,0.111,0.528,0.573233981,1
338,3,0.849,0.756,1,0.842450824,1,0.0985,0.513,0,0.259,0.701,0.485272773,1
339,3,0.596,0.962,1,0.968022329,1,0.0571,0.0147,0.103,0.247,0.325,0.582853366,1
340,3,0.629,0.539,1,0.848298777,0,0.063,0.166,0,0.189,0.316,0.507941424,1
341,3,0.812,0.635,1,0.740776183,1,0.0753,1.81E-05,0.936,0.126,0.811,0.56386421,1
342,3,0.764,0.868,1,0.820972887,0,0.136,0.00725,0.000682,0.0946,0.337,0.582589884,1
343,3,0.54,0.961,1,0.939181287,0,0.0645,0.0123,0.796,0.0913,0.648,0.562389638,1
344,3,0.355,0.746,1,0.892530569,0,0.0479,0.0387,0.055,0.0552,0.361,0.694421589,1
345,3,0.726,0.747,1,0.737533227,1,0.0383,0.0301,0.756,0.339,0.495,0.582368005,1
346,3,0.587,0.648,1,0.850398724,0,0.0439,0.0561,0,0.115,0.281,0.665766824,1
347,3,0.784,0.951,1,0.82400319,1,0.052,0.00403,0.852,0.0324,0.808,0.573141531,1
348,3,0.563,0.741,1,0.897607656,1,0.0419,0.0927,0,0.142,0.438,0.591686929,1
349,3,0.46,0.858,1,0.887612972,1,0.0606,0.0864,1.06E-05,0.398,0.375,0.461980086,1
350,3,0.715,0.635,1,0.859330144,1,0.0791,0.127,0,0.0862,0.39,0.521818115,1
351,3,0.547,0.672,0,0.899122807,1,0.0436,0.306,0,0.068,0.564,0.461998576,1
352,3,0.77,0.724,1,0.888755981,1,0.0495,0.0167,0.0107,0.353,0.898,0.56382723,1
353,3,0.592,0.873,1,0.884343434,1,0.0275,0.0715,0.00982,0.142,0.516,0.563993639,1
354,3,0.68,0.84,1,0.89287613,0,0.0421,0.0525,0.00194,0.161,0.39,0.582539037,1
355,3,0.448,0.911,1,0.952259436,1,0.0408,0.0214,0,0.059,0.255,0.587642257,1
356,3,0.582,0.757,0,0.92913344,1,0.0399,0.16,0,0.187,0.516,0.481223479,1
357,3,0.533,0.807,1,0.93891547,1,0.0457,0.097,0,0.0608,0.369,0.5779258,1
358,3,0.529,0.612,1,0.800770867,1,0.052,0.253,0,0.246,0.434,0.551332662,1
359,3,0.7,0.904,1,0.927405635,1,0.0431,0.0531,8.03E-06,0.105,0.347,0.476295913,1
360,3,0.466,0.612,1,0.905475811,0,0.0307,0.0655,4.07E-06,0.132,0.236,0.592204647,1
361,3,0.633,0.918,1,0.816347687,0,0.0454,0.0334,0.867,0.364,0.786,0.600876423,1
362,3,0.566,0.909,1,0.840988836,0,0.054,0.004,0.0932,0.156,0.382,0.587226234,1
363,3,0.651,0.693,1,0.909011164,1,0.0375,0.458,0,0.335,0.392,0.549936672,1
364,3,0.562,0.882,1,0.918740032,0,0.0604,0.0034,0.123,0.55,0.694,0.582363383,1
365,3,0.937,0.632,1,0.816135035,0,0.3,0.0349,0.000742,0.108,0.57,0.591774756,1
366,3,0.514,0.878,1,0.914965444,1,0.038,0.0271,0.000356,0.142,0.249,0.58237725,1
367,3,0.693,0.678,1,0.844231792,1,0.0324,0.0154,6.05E-06,0.101,0.404,0.480516239,1
368,3,0.498,0.494,0,0.704385965,1,0.0343,0.0118,0.00108,0.166,0.12,0.623956475,1
369,3,0.637,0.812,1,0.919856459,0,0.0553,0.00927,0,0.463,0.593,0.568685459,1
370,3,0.438,0.725,1,0.879160021,0,0.0856,0.326,6.57E-06,0.142,0.342,0.693067202,1
371,3,0.654,0.795,0,0.917065391,1,0.0536,0.178,0,0.19,0.465,0.554785656,1
372,3,0.722,0.856,1,0.864619883,0,0.0338,0.0305,0.0597,0.231,0.826,0.563891945,1
373,3,0.58,0.804,1,0.911775651,1,0.0279,0.0304,0.00359,0.105,0.137,0.582455832,1
374,3,0.72,0.842,1,0.855156831,0,0.143,0.0503,0.0342,0.406,0.425,0.582423475,1
375,3,0.683,0.785,1,0.904837852,1,0.037,0.0643,1.34E-05,0.177,0.581,0.568551407,1
376,3,0.926,0.951,1,0.887506645,0,0.0924,0.00232,0.452,0.313,0.918,0.573127664,1
377,3,0.595,0.954,1,0.827565125,0,0.0473,0.00164,0.744,0.426,0.171,0.568639234,1
378,3,0.47,0.905,1,0.959250399,0,0.0645,0.0125,2.01E-06,0.514,0.0549,0.587411133,1
379,3,0.624,0.758,1,0.87400319,1,0.0413,0.153,1.61E-05,0.104,0.413,0.564030619,1
380,3,0.294,0.505,1,0.819059011,1,0.042,0.12,0,0.0977,0.357,0.394445626,1
381,3,0.503,0.754,1,0.937931951,1,0.0424,0.264,5.85E-05,0.297,0.597,0.538630081,1
382,3,0.818,0.823,1,0.939819245,0,0.2,0.0663,1.17E-05,0.133,0.52,0.592306341,1
383,3,0.497,0.792,1,0.860712387,1,0.0291,0.0555,0.506,0.0946,0.224,0.578119944,1
384,3,0.438,0.767,1,0.919298246,1,0.0422,0.0173,0,0.116,0.244,0.591492784,1
385,3,0.81,0.788,1,0.937161085,1,0.0447,0.267,0.000172,0.196,0.845,0.628615936,1
386,3,0.565,0.674,1,0.872434875,0,0.0463,0.0248,8.68E-06,0.105,0.254,0.587267836,1
387,3,0.706,0.741,1,0.848856991,1,0.0504,0.00212,0,0.607,0.0591,0.568750173,1
388,3,0.671,0.597,1,0.824774056,1,0.0333,0.094,0,0.0881,0.363,0.582307913,1
389,3,0.493,0.773,1,0.933758639,0,0.157,0.429,7.07E-06,0.0807,0.301,0.569254024,1
390,3,0.734,0.693,0,0.862440191,1,0.0361,0.0878,0,0.341,0.55,0.508570081,1
391,3,0.619,0.852,1,0.845906433,1,0.0341,0.00681,0.021,0.108,0.209,0.563873455,1
392,3,0.836,0.612,1,0.776448698,1,0.0441,0.193,0.892,0.0524,0.706,0.536106206,1
393,3,0.643,0.594,1,0.889580011,1,0.0318,0.0128,0,0.118,0.442,0.665789936,1
394,3,0.677,0.744,1,0.853615098,0,0.0295,0.0404,0.00016,0.074,0.631,0.573557555,1
395,3,0.619,0.901,1,0.923604466,0,0.0563,0.0975,0.0455,0.178,0.503,0.568574519,1
396,3,0.382,0.719,1,0.844338118,0,0.0474,3.39E-05,0.277,0.152,0.289,0.587961208,1
397,3,0.687,0.792,1,0.961456672,1,0.0452,0.191,0,0.167,0.671,0.462317528,1
398,3,0.768,0.808,1,0.986204147,1,0.112,0.00627,5.33E-06,0.343,0.664,0.554563776,1
399,3,0.79,0.705,0,0.910021265,0,0.0383,0.0807,4.81E-05,0.251,0.501,0.563799495,1
400,3,0.593,0.868,1,0.939553429,0,0.295,0.183,0,0.365,0.496,0.48530513,1
401,4,0.642,0.764,1,0.855342903,0,0.0457,0.1,0.32,0.0731,0.704,0.484829014,1
402,4,0.731,0.743,1,0.721318448,0,0.0506,0.0696,0.0045,0.0796,0.97,0.407004909,1
403,4,0.684,0.882,1,0.785911749,1,0.118,0.152,0.0225,0.313,0.758,0.416712121,1
404,4,0.782,0.922,1,0.927458799,0,0.0497,0.00655,0.0118,0.0728,0.761,0.480812078,1
405,4,0.745,0.84,0,0.858479532,1,0.0692,0.0654,0.104,0.0446,0.9,0.573109174,1
406,4,0.687,0.958,1,0.914965444,1,0.118,0.0561,0.138,0.0886,0.797,0.731627946,1
407,4,0.61,0.752,1,0.899973418,0,0.0389,0.294,0.0755,0.116,0.832,0.416000259,1
408,4,0.55,0.776,0,0.907044125,1,0.236,0.0893,0.000182,0.176,0.932,0.946430057,1
409,4,0.658,0.895,1,0.852711324,0,0.0704,0.0669,0.00312,0.361,0.855,0.572780978,1
410,4,0.775,0.898,1,0.84702286,1,0.0949,0.028,0.000269,0.0646,0.776,0.508412917,1
411,4,0.771,0.807,1,0.868181818,1,0.058,0.0107,0.0135,0.568,0.707,0.453017094,1
412,4,0.849,0.781,0,0.786549708,0,0.0803,0.0946,0.057,0.0681,0.817,0.531627021,1
413,4,0.518,0.877,1,0.884396598,1,0.0458,0.000214,0.072,0.297,0.812,0.429437814,1
414,4,0.392,0.865,1,0.907841574,0,0.104,0.00254,4.25E-05,0.107,0.845,0.870662956,1
415,4,0.698,0.687,0,0.870122275,1,0.0673,0.115,1.48E-06,0.0858,0.8,0.528594673,1
416,4,0.779,0.803,1,0.877511962,0,0.0393,0.361,0.000697,0.0371,0.973,0.517944475,1
417,4,0.679,0.947,1,0.935991494,1,0.0809,0.67,9.69E-06,0.199,0.864,0.507775015,1
418,4,0.698,0.906,1,0.750425306,0,0.04,0.581,0.812,0.114,0.882,0.499228046,1
419,4,0.728,0.694,1,0.865257842,1,0.0404,0.0556,9.29E-05,0.135,0.688,0.41622676,1
420,4,0.629,0.734,1,0.823152578,1,0.0443,0.00906,1.80E-05,0.135,0.631,0.694065658,1
421,4,0.814,0.682,1,0.851382243,0,0.0559,0.0283,0.000789,0.159,0.914,0.571902706,1
422,4,0.777,0.908,1,0.895188729,1,0.172,0.0904,0,0.224,0.674,0.466584078,1
423,4,0.703,0.914,1,0.862945242,1,0.0755,0.0439,0.00123,0.161,0.843,0.50381817,1
424,4,0.637,0.884,1,0.849521531,1,0.0664,0.0318,3.44E-06,0.0677,0.527,0.563600729,1
425,4,0.811,0.792,1,0.809197236,1,0.0537,0.0363,0.0517,0.342,0.94,0.495784297,1
426,4,0.817,0.795,1,0.872169059,0,0.0546,0.0449,0.0119,0.0195,0.855,0.499093994,1
427,4,0.606,0.957,1,0.884449761,0,0.18,0.113,0.0704,0.0418,0.554,0.457819853,1
428,4,0.73,0.674,1,0.740829346,1,0.0526,0.00442,1.48E-06,0.0885,0.847,0.495775052,1
429,4,0.888,0.531,1,0.817145136,0,0.317,0.267,0.000334,0.00535,0.856,0.693612655,1
430,4,0.874,0.445,1,0.772807018,0,0.067,0.0496,0.00203,0.118,0.616,0.509036952,1
431,4,0.697,0.818,1,0.775890484,0,0.0467,0.0045,0.85,0.16,0.739,0.611032015,1
432,4,0.829,0.861,0,0.883758639,1,0.0797,0.134,0.00566,0.0908,0.727,0.574116875,1
433,4,0.687,0.868,1,0.853827751,0,0.0888,0.0627,0.00113,0.0833,0.801,0.472052474,1
434,4,0.742,0.848,1,0.866108453,0,0.0404,0.115,0,0.328,0.622,0.506101676,1
435,4,0.748,0.646,1,0.832482722,0,0.045,0.0608,0.0221,0.313,0.771,0.425138906,1
436,4,0.603,0.887,1,0.892503987,1,0.0664,0.44,0.496,0.0836,0.803,0.429807612,1
437,4,0.837,0.899,1,0.926129718,0,0.047,0.589,2.54E-06,0.0886,0.897,0.508796583,1
438,4,0.75,0.457,1,0.762200957,0,0.0665,0.093,0.118,0.054,0.613,0.351331737,1
439,4,0.504,0.681,1,0.801249335,0,0.113,0.138,0.000374,0.0966,0.632,0.538759511,1
440,4,0.651,0.721,1,0.868952685,0,0.0655,0.0294,0.0117,0.131,0.44,0.545633141,1
441,4,0.58,0.816,1,0.80661882,0,0.217,0.333,0.00933,0.132,0.765,0.935239029,1
442,4,0.639,0.667,1,0.935513025,1,0.046,0.0807,9.41E-05,0.0571,0.514,0.466181922,1
443,4,0.724,0.695,1,0.881525784,0,0.065,0.00602,0.0735,0.387,0.721,0.531576174,1
444,4,0.822,0.803,1,0.835406699,0,0.0617,0.000559,0.541,0.314,0.921,0.508422162,1
445,4,0.668,0.82,1,0.868181818,1,0.0351,0.00676,0.0141,0.0447,0.87,0.614485009,1
446,4,0.787,0.823,1,0.860473153,0,0.0662,0.106,2.14E-05,0.224,0.786,0.554637736,1
447,4,0.695,0.937,1,0.937719298,0,0.0733,0.00999,0.234,0.136,0.884,0.484070927,1
448,4,0.649,0.874,1,0.850318979,1,0.0793,0.0394,0.552,0.0936,0.776,0.785382788,1
449,4,0.653,0.466,1,0.774322169,1,0.0569,0.00362,1.27E-05,0.0806,0.844,0.557878096,1
450,4,0.725,0.957,1,0.876874003,1,0.0472,0.0126,0.0822,0.102,0.618,0.554670093,1
451,4,0.828,0.785,1,0.914885699,0,0.0329,0.194,0.0005,0.0501,0.841,0.564113824,1
452,4,0.814,0.852,1,0.876608187,0,0.0557,0.225,0.161,0.325,0.923,0.517865893,1
453,4,0.912,0.683,1,0.954917597,0,0.0577,0.219,0.00333,0.0585,0.897,0.54536966,1
454,4,0.717,0.665,1,0.781924508,1,0.0523,0.0659,0,0.326,0.774,0.48856398,1
455,4,0.822,0.653,1,0.888463583,1,0.112,0.21,0.000712,0.0433,0.687,0.411202123,1
456,4,0.912,0.683,1,0.954917597,0,0.0577,0.219,0.00333,0.0585,0.897,0.54536966,1
457,4,0.746,0.525,0,0.803269537,1,0.186,0.311,0.00867,0.0818,0.835,0.439671989,1
458,4,0.767,0.737,1,0.86225412,0,0.0557,0.0233,0.000184,0.278,0.874,0.527249531,1
459,4,0.674,0.909,1,0.944976077,0,0.0464,0.469,0.0131,0.105,0.969,0.480470014,1
460,4,0.831,0.782,1,0.75595428,0,0.0595,0.0731,0.0171,0.032,0.631,0.49865948,1
461,4,0.562,0.736,1,0.891866029,1,0.14,0.0883,0.0401,0.0874,0.749,0.934018693,1
462,4,0.797,0.731,1,0.852392344,1,0.038,0.265,0.00245,0.067,0.893,0.481630257,1
463,4,0.733,0.908,1,0.919962786,1,0.0737,0.0354,6.06E-06,0.278,0.72,0.439191251,1
464,4,0.748,0.812,1,0.880994152,1,0.0624,0.0482,0,0.116,0.692,0.54097368,1
465,4,0.669,0.825,1,0.812546518,0,0.0432,0.0584,6.81E-05,0.0341,0.867,0.489465364,1
466,4,0.542,0.869,0,0.870255183,1,0.0954,0.225,0.891,0.0453,0.962,0.880624405,1
467,4,0.666,0.733,1,0.878123339,1,0.0563,0.138,0.000349,0.0892,0.597,0.470836762,1
468,4,0.841,0.77,1,0.888809144,1,0.139,0.0481,0.000191,0.158,0.709,0.601028964,1
469,4,0.761,0.653,1,0.885380117,0,0.0678,0.241,0.000549,0.0523,0.843,0.513451422,1
470,4,0.581,0.827,1,0.889420521,0,0.144,0.0174,0.00152,0.342,0.839,0.945930829,1
471,4,0.732,0.81,1,0.85,0,0.0426,0.0247,7.17E-05,0.0803,0.957,0.564044487,1
472,4,0.814,0.672,1,0.71374269,1,0.0619,0.0435,0,0.061,0.933,0.505671785,1
473,4,0.776,0.457,1,0.870069112,1,0.0759,0.0407,0.00378,0.0208,0.731,0.468678063,1
474,4,0.376,0.67,1,0.788038278,1,0.0854,0.0727,2.52E-06,0.0718,0.837,0.85748426,1
475,4,0.707,0.827,1,0.841493886,0,0.0784,0.229,4.69E-05,0.405,0.894,0.452892287,1
476,4,0.688,0.788,1,0.884051037,1,0.0352,0.172,0.511,0.0819,0.85,0.447382288,1
477,4,0.689,0.878,1,0.885273791,1,0.0496,0.00301,0.000758,0.07,0.874,0.462336017,1
478,4,0.71,0.914,1,0.939048379,1,0.0749,0.0602,0.00377,0.165,0.742,0.577990515,1
479,4,0.798,0.85,1,0.833359915,0,0.0446,0.256,0.768,0.0518,0.912,0.452540978,1
480,4,0.782,0.825,1,0.80579479,0,0.0436,0.0428,0.378,0.1,0.917,0.454265164,1
481,4,0.696,0.91,1,0.895746943,1,0.171,0.119,0.00835,0.213,0.607,0.529560772,1
482,4,0.678,0.857,1,0.923232323,1,0.0323,0.241,0.000657,0.0725,0.863,0.475121802,1
483,4,0.794,0.662,1,0.848697501,1,0.04,0.0038,7.87E-05,0.174,0.908,0.508713378,1
484,4,0.894,0.707,1,0.902525253,0,0.0592,0.153,2.52E-06,0.286,0.969,0.480996977,1
485,4,0.94,0.675,1,0.894471026,0,0.0429,0.0294,3.62E-05,0.145,0.884,0.568038311,1
486,4,0.411,0.919,1,0.884529506,0,0.185,0.00154,3.55E-06,0.504,0.72,0.793416661,1
487,4,0.641,0.993,1,0.947820308,1,0.0504,0.302,0.744,0.41,0.505,0.489825917,1
488,4,0.813,0.717,0,0.767597023,1,0.233,0.0153,0.00216,0.125,0.903,0.562847264,1
489,4,0.808,0.85,1,0.801355662,1,0.0868,0.115,0.000109,0.316,0.717,0.493935304,1
490,4,0.789,0.602,1,0.763609782,0,0.198,0.3,0.00549,0.0737,0.804,0.508117078,1
491,4,0.67,0.663,1,0.887161085,1,0.0489,0.202,0.00118,0.0413,0.597,0.804094594,1
492,4,0.918,0.584,1,0.812041467,1,0.0735,0.0537,0.00142,0.306,0.83,0.569572975,1
493,4,0.843,0.48,1,0.726874003,0,0.0492,0.28,0.000782,0.108,0.762,0.471460797,1
494,4,0.782,0.967,1,0.917410952,1,0.113,0.0255,0.000945,0.0321,0.902,0.551563786,1
495,4,0.6,0.823,1,0.754598618,1,0.0618,0.00926,0.893,0.547,0.874,0.489285087,1
496,4,0.6,0.862,1,0.873418394,1,0.0619,0.0114,0.425,0.187,0.745,0.585603742,1
497,4,0.716,0.917,1,0.916267943,1,0.0927,0.333,1.98E-05,0.0727,0.893,0.510659443,1
498,4,0.819,0.498,1,0.769191919,1,0.087,0.225,3.91E-05,0.149,0.493,0.489996949,1
499,4,0.879,0.626,1,0.8658958,1,0.0604,0.205,6.07E-05,0.056,0.968,0.512466834,1
500,4,0.8,0.767,1,0.873976608,1,0.0754,0.00423,0,0.0608,0.94,0.53628186,1
501,5,0.359,0.362,1,0.837453482,1,0.0276,0.815,0,0.313,0.382,0.426100382,1
502,5,0.745,0.677,1,0.892185008,1,0.215,0.181,0,0.0895,0.72,0.448806013,1
503,5,0.666,0.601,1,0.787533227,1,0.0625,0.34,0,0.0721,0.715,0.40240554,1
504,5,0.557,0.746,1,0.854226475,1,0.0306,0.0144,0,0.252,0.327,0.478389897,1
505,5,0.329,0.557,1,0.849734184,1,0.0433,0.0453,1.25E-05,0.166,0.218,0.416125066,1
506,5,0.671,0.423,0,0.768926103,0,0.0749,0.185,0.000255,0.0987,0.409,0.72083445,1
507,5,0.629,0.624,1,0.902286018,0,0.0745,0.12,0,0.203,0.73,0.647341611,1
508,5,0.263,0.587,1,0.889766082,1,0.0588,0.134,0,0.0989,0.157,0.80343358,1
509,5,0.258,0.238,1,0.553721425,1,0.0394,0.995,0.74,0.12,0.188,0.432377712,1
510,5,0.496,0.0181,1,0.241600213,1,0.0594,0.993,0.91,0.11,0.239,0.582372628,1
511,5,0.818,0.721,0,0.848963317,0,0.0606,0.125,0,0.367,0.858,0.508371315,1
512,5,0.699,0.85,1,0.896119086,1,0.0279,0.0763,0,0.424,0.963,0.554642359,1
513,5,0.475,0.525,1,0.857708666,1,0.0421,0.46,0,0.13,0.343,0.554064548,1
514,5,0.54,0.871,1,0.894497608,1,0.0469,0.0111,6.63E-06,0.361,0.301,0.476171106,1
515,5,0.248,0.729,1,0.909409888,0,0.0665,0.214,0,0.7,0.144,0.794715579,1
516,5,0.654,0.871,1,0.876209463,0,0.1,0.184,0,0.0937,0.533,0.439006351,1
517,5,0.627,0.331,1,0.710074428,1,0.0365,0.734,0,0.0944,0.28,0.531576174,1
518,5,0.325,0.583,1,0.845826688,1,0.0371,0.446,8.19E-06,0.403,0.155,0.647406325,1
519,5,0.454,0.597,1,0.850903775,1,0.0798,0.686,0,0.216,0.382,0.522428282,1
520,5,0.655,0.954,1,0.933173844,1,0.0888,0.0601,0,0.326,0.612,0.591622214,1
521,5,0.522,0.625,1,0.855422648,0,0.0322,0.0853,0,0.0786,0.199,0.476462322,1
522,5,0.436,0.636,1,0.899893674,1,0.0394,0.00914,0,0.137,0.272,0.432636571,1
523,5,0.436,0.703,1,0.864327485,1,0.0416,0.044,6.57E-06,0.195,0.263,0.58239574,1
524,5,0.214,0.487,1,0.809782031,1,0.0479,0.451,1.62E-05,0.393,0.194,0.376085128,1
525,5,0.63,0.9,1,0.887054758,1,0.232,0.106,0,0.331,0.769,0.766976065,1
526,5,0.641,0.689,1,0.876687932,0,0.155,0.268,0,0.185,0.806,0.424366951,1
527,5,0.332,0.612,1,0.904359383,0,0.126,0.127,0,0.169,0.171,0.888320837,1
528,5,0.328,0.871,1,0.912360447,1,0.123,0.0185,2.42E-06,0.922,0.271,0.77205155,1
529,5,0.313,0.843,1,0.90513025,1,0.302,0.0208,0,0.465,0.351,0.740868287,1
530,5,0.573,0.898,0,0.939287613,1,0.133,0.0427,0,0.15,0.539,0.581253987,1
531,5,0.486,0.563,0,0.861961722,1,0.0334,0.135,0,0.332,0.323,0.487075541,1
532,5,0.5,0.602,1,0.90082403,1,0.0286,0.081,0,0.34,0.24,0.536836558,1
533,5,0.485,0.867,1,0.903296119,0,0.224,0.0539,0.000208,0.127,0.845,0.395453327,1
534,5,0.642,0.97,0,0.974641148,1,0.0678,0.00915,0,0.476,0.516,0.485245038,1
535,5,0.646,0.302,1,0.799946837,1,0.0298,0.711,1.01E-05,0.166,0.402,0.545494467,1
