no,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
534,10,0.675,0.501,1,0.843910629,1,0.22,0.0541,0,0.429,0.532,0.670551741,1
535,10,0.771,0.728,1,0.864393646,1,0.128,0.184,0,0.139,0.809,0.628591017,1
536,10,0.71,0.797,1,0.925971846,0,0.0582,0.408,0,0.16,0.849,0.45545988,1
537,10,0.801,0.454,1,0.847733437,1,0.0371,0.225,0,0.226,0.34,0.599968357,1
538,10,0.714,0.6,1,0.787550045,1,0.0876,0.0465,0,0.0646,0.504,0.393223573,1
539,10,0.796,0.477,1,0.818649102,1,0.108,0.314,0,0.12,0.685,0.574984658,1
540,10,0.458,0.445,1,0.786878471,0,0.361,0.64,0,0.118,0.447,0.397073489,1
541,10,0.568,0.732,1,0.877153558,0,0.103,0.179,4.92E-06,0.401,0.626,0.891991408,1
542,10,0.785,0.479,1,0.875603771,0,0.044,0.083,0,0.0937,0.364,0.363843395,1
543,10,0.731,0.368,1,0.735503035,1,0.0688,0.00544,0,0.193,0.512,0.696010087,1
544,10,0.814,0.387,0,0.748753713,1,0.0945,0.0248,0,0.131,0.792,0.450488071,1
545,10,0.765,0.821,1,0.850548883,0,0.183,0.0918,0,0.217,0.962,0.779183607,1
546,10,0.605,0.584,1,0.821697017,0,0.197,0.286,0,0.235,0.464,0.603147054,1
547,10,0.691,0.541,1,0.851917861,1,0.0776,0.508,0,0.0753,0.319,0.61216535,1
548,10,0.832,0.391,1,0.783959706,1,0.0629,0.0564,0,0.224,0.436,0.503226642,1
549,10,0.92,0.553,1,0.872710836,1,0.191,0.236,0,0.0767,0.947,0.537080009,1
550,10,0.701,0.669,1,0.867622369,1,0.107,0.271,0,0.158,0.446,0.398252915,1
551,11,0.916,0.72,0,0.782823195,1,0.1,0.36,0.00016,0.0958,0.76,0.495320651,1
552,11,0.836,0.661,1,0.835670929,0,0.338,0.0208,0,0.449,0.753,0.36777961,1
553,11,0.788,0.773,1,0.86744156,0,0.099,0.0381,0,0.35,0.584,0.354681267,1
554,11,0.824,0.366,1,0.720521762,1,0.145,0.039,0.106,0.0403,0.895,0.354542229,1
555,11,0.929,0.463,1,0.780162728,1,0.308,0.142,5.26E-06,0.0634,0.757,0.594910249,1
556,11,0.801,0.641,1,0.76213354,1,0.173,0.34,4.50E-05,0.0693,0.741,0.464866523,1
557,11,0.804,0.607,1,0.826940462,0,0.37,0.0773,0,0.0993,0.823,0.682825445,1
558,11,0.825,0.62,1,0.846493607,1,0.211,0.183,0,0.0822,0.744,0.720327363,1
559,11,0.749,0.849,1,0.854810797,0,0.0544,0.0299,0.000168,0.115,0.959,0.696000499,1
560,11,0.78,0.427,1,0.787395067,0,0.126,0.128,1.76E-05,0.0697,0.526,0.343591784,1
561,11,0.496,0.786,1,0.84734599,0,0.318,0.014,0,0.639,0.731,0.735693464,1
562,11,0.582,0.663,1,0.834508588,0,0.0828,0.161,0,0.198,0.695,0.81898205,1
563,11,0.934,0.467,1,0.719746868,0,0.307,0.102,3.98E-05,0.109,0.73,0.592508246,1
564,11,0.765,0.555,1,0.807852254,0,0.374,0.409,2.04E-06,0.073,0.828,0.373235655,1
565,11,0.686,0.652,1,0.807671445,0,0.111,0.0331,8.34E-06,0.0578,0.503,0.676899547,1
566,11,0.71,0.589,0,0.695389384,1,0.167,0.068,4.38E-06,0.176,0.65,0.693277271,1
567,11,0.767,0.732,1,0.874260622,0,0.282,0.056,4.73E-06,0.0688,0.871,0.359605132,1
568,11,0.787,0.728,0,0.804597701,1,0.218,0.0124,0,0.157,0.94,0.82955853,1
569,11,0.865,0.562,1,0.827689526,0,0.251,0.0318,0,0.246,0.81,0.407621203,1
570,11,0.683,0.724,1,0.889035258,0,0.0988,0.0909,0,0.339,0.742,0.388021632,1
571,11,0.865,0.549,0,0.74317448,1,0.244,0.0845,0.156,0.081,0.616,0.684642528,1
572,11,0.87,0.299,1,0.657264626,1,0.248,0.122,0.0514,0.0926,0.933,0.363872162,1
573,11,0.831,0.587,1,0.822885187,0,0.354,0.0392,0,0.164,0.787,0.398674824,1
574,11,0.749,0.704,1,0.863747901,0,0.269,0.0159,2.02E-06,0.0886,0.821,0.698153191,1
575,11,0.814,0.482,1,0.73258427,1,0.0588,0.0111,1.57E-06,0.0476,0.615,0.711510433,1
576,11,0.855,0.602,0,0.81534289,1,0.0595,0.378,0,0.167,0.809,0.37163432,1
577,11,0.672,0.839,0,0.873589048,0,0.114,0.0674,0,0.114,0.917,0.7353195,1
578,11,0.874,0.491,1,0.803771148,0,0.121,0.00954,0.00629,0.0484,0.364,0.355261392,1
579,11,0.782,0.744,1,0.844401395,1,0.0806,0.0552,1.42E-05,0.701,0.7,0.388668878,1
580,11,0.872,0.688,1,0.899677128,0,0.123,0.2,0,0.385,0.885,0.465005562,1
581,11,0.917,0.745,1,0.889345215,0,0.186,0.258,2.39E-05,0.382,0.935,0.68081179,1
582,11,0.746,0.803,1,0.853364329,0,0.0556,0.0269,0,0.332,0.731,0.347038969,1
583,11,0.758,0.786,1,0.877127728,0,0.108,0.156,0,0.0658,0.786,0.400309719,1
584,11,0.587,0.816,1,0.893323001,0,0.263,0.0565,0,0.362,0.731,0.379521134,1
585,11,0.517,0.761,1,0.885031641,0,0.316,0.174,0,0.131,0.654,0.47547177,1
586,11,0.796,0.675,1,0.838770502,1,0.0916,0.0686,0,0.0286,0.935,0.710072108,1
587,11,0.678,0.585,1,0.875422963,0,0.143,0.318,0,0.065,0.627,0.402534328,1
588,11,0.818,0.475,1,0.71721555,0,0.17,0.367,9.14E-06,0.0524,0.724,0.376342436,1
589,11,0.704,0.79,1,0.854939946,1,0.0432,0.101,0.00657,0.0769,0.933,0.804579626,1
590,11,0.739,0.658,0,0.862533902,1,0.0762,0.0748,2.14E-06,0.101,0.707,0.373959612,1
591,11,0.735,0.689,1,0.853829265,1,0.177,0.279,0,0.231,0.827,0.372650736,1
592,11,0.776,0.559,1,0.787291747,0,0.103,0.11,0,0.0671,0.758,0.586078935,1
593,11,0.646,0.738,1,0.853106031,0,0.213,0.197,0,0.336,0.622,0.329932495,1
594,11,0.624,0.719,1,0.847759266,0,0.344,0.0262,0,0.368,0.781,0.395879679,1
595,11,0.758,0.643,1,0.845873692,1,0.392,0.0353,0,0.134,0.568,0.368004948,1
596,11,0.807,0.487,1,0.733539972,1,0.0758,0.0102,1.98E-06,0.0501,0.651,0.711927547,1
597,11,0.775,0.563,1,0.791166215,0,0.0815,0.119,0,0.155,0.786,0.586208384,1
598,11,0.719,0.515,1,0.752550691,1,0.348,0.0912,0,0.0791,0.927,0.366859083,1
599,11,0.774,0.531,1,0.818261656,0,0.0446,0.0595,0,0.0409,0.966,0.68081179,1
600,11,0.932,0.611,1,0.789797236,1,0.0853,0.0901,0.00156,0.0467,0.77,0.600443004,1
601,12,0.546,0.911,1,0.879607387,1,0.062,0.0008,7.73E-05,0.131,0.757,0.364413931,1
602,12,0.347,0.875,1,0.797055405,1,0.0454,0.000374,5.08E-06,0.315,0.48,0.80564878,1
603,12,0.563,0.932,1,0.892393129,1,0.0408,7.69E-05,0.462,0.0156,0.745,0.632786131,1
604,12,0.527,0.973,1,0.927469973,0,0.153,0.00121,0,0.335,0.663,0.69061637,1
605,12,0.542,0.965,1,0.91948857,1,0.118,0.00246,0.000863,0.284,0.47,0.637887389,1
606,12,0.315,0.963,1,0.87686943,0,0.111,1.44E-06,0.185,0.0504,0.53,0.834132403,1
607,12,0.173,0.893,1,0.860777476,0,0.163,0.000211,0.0214,0.102,0.36,0.407453398,1
608,12,0.446,0.81,1,0.809169573,0,0.0336,0.000315,0.000449,0.125,0.404,0.731426434,1
609,12,0.428,0.963,1,0.918455379,1,0.123,0.0503,0.672,0.143,0.498,0.693962872,1
610,12,0.579,0.893,1,0.943406948,1,0.0487,0.00121,0,0.186,0.488,0.460239913,1
611,12,0.482,0.902,1,0.829213483,1,0.0347,7.73E-05,0.398,0.385,0.67,0.671314053,1
612,12,0.567,0.954,1,0.903939042,0,0.11,3.22E-05,0.000741,0.29,0.684,0.608746932,1
613,12,0.478,0.856,1,0.882267855,0,0.0303,0.000114,4.40E-06,0.06,0.303,0.474373849,1
614,12,0.509,0.766,1,0.895725171,0,0.0373,0.00142,0,0.297,0.707,0.493153575,1
615,12,0.473,0.911,1,0.904352318,0,0.0748,0.000105,0.145,0.0704,0.386,0.632838869,1
616,12,0.457,0.945,1,0.88164794,0,0.0746,2.77E-05,0,0.231,0.483,0.651781605,1
617,12,0.57,0.894,1,0.86984373,0,0.0448,0.00292,0.000299,0.109,0.288,0.57549766,1
618,12,0.523,0.909,1,0.869921219,1,0.0441,0.000459,0.00185,0.381,0.669,0.575401772,1
619,12,0.421,0.914,1,0.883326876,1,0.0848,0.00108,4.64E-05,0.256,0.773,0.790527194,1
620,12,0.243,0.865,1,0.844194757,1,0.0584,6.42E-06,0.88,0.408,0.327,0.485587987,1
621,12,0.502,0.952,1,0.860854966,1,0.0997,0.000272,3.72E-06,0.521,0.351,0.652476795,1
622,12,0.514,0.905,1,0.86633088,0,0.0384,2.26E-05,0.654,0.272,0.37,0.609025008,1
623,12,0.387,0.844,1,0.898669766,1,0.0486,6.06E-05,0.00833,0.374,0.443,0.70472154,1
624,12,0.413,0.927,1,0.881880408,0,0.0423,1.29E-05,0.0074,0.123,0.43,0.662056037,1
625,12,0.259,0.919,1,0.883533514,1,0.0717,3.41E-05,0.364,0.339,0.3,0.777793226,1
626,12,0.653,0.879,1,0.92186491,1,0.0669,0.002,0.0126,0.0741,0.692,0.613301626,1
627,12,0.431,0.85,1,0.879555728,1,0.0643,0.000107,0.000128,0.181,0.585,0.680706313,1
628,12,0.507,0.861,1,0.919152783,0,0.0471,0.00739,0,0.0842,0.527,0.594032871,1
629,12,0.41,0.923,1,0.887692109,1,0.0485,0.00126,0.00398,0.0831,0.476,0.776671333,1
630,12,0.409,0.954,1,0.854113393,0,0.0528,1.45E-05,0.000193,0.191,0.526,0.758030646,1
631,12,0.628,0.923,1,0.871884283,1,0.0354,0.000383,0.00141,0.323,0.619,0.614140649,1
632,12,0.616,0.835,1,0.861061604,1,0.037,0.00015,0.577,0.0756,0.536,0.536864261,1
633,12,0.529,0.968,1,0.907477722,0,0.0448,4.03E-05,0.407,0.104,0.271,0.431540542,1
634,12,0.61,0.816,0,0.872788325,0,0.0323,0.00173,0,0.0357,0.826,0.681248082,1
635,12,0.493,0.943,1,0.917835464,1,0.0608,0.000679,0.00897,0.134,0.493,0.465043917,1
636,12,0.577,0.958,1,0.912592019,1,0.0565,0.0046,0,0.143,0.567,0.536730017,1
637,12,0.517,0.936,1,0.885961514,1,0.0623,7.11E-05,0,0.105,0.732,0.51320382,1
638,12,0.567,0.886,0,0.877566835,1,0.0852,0.00164,0.025,0.357,0.647,0.621236384,1
639,12,0.495,0.95,1,0.918507039,0,0.0527,9.77E-06,1.95E-06,0.0891,0.417,0.431598075,1
640,12,0.569,0.743,1,0.864419476,0,0.0401,1.49E-05,0,0.143,0.599,0.575473688,1
641,12,0.414,0.902,1,0.88281028,1,0.0663,4.17E-05,0.000121,0.408,0.378,0.575411361,1
642,12,0.42,0.885,1,0.826837143,1,0.08,9.55E-05,0.571,0.0949,0.447,0.647821418,1
643,12,0.597,0.921,1,0.887821258,0,0.047,9.64E-05,0.418,0.0867,0.562,0.618359735,1
644,12,0.549,0.898,1,0.922355676,1,0.157,0.00228,0,0.067,0.765,0.445808722,1
645,12,0.487,0.691,1,0.867312411,1,0.0501,0.0644,0,0.141,0.627,0.814365028,1
646,12,0.543,0.956,1,0.869921219,0,0.115,0.000185,0.0109,0.126,0.358,0.767120858,1
647,12,0.486,0.973,1,0.912152912,1,0.0788,1.01E-05,0.783,0.133,0.278,0.521301588,1
648,12,0.58,0.916,1,0.891049981,0,0.0387,0.000297,0.0259,0.126,0.683,0.565760203,1
649,12,0.541,0.968,0,0.896965001,1,0.0396,0.000248,8.28E-06,0.423,0.505,0.59949371,1
650,12,0.37,0.981,1,0.918481209,1,0.0633,6.28E-05,0.00225,0.331,0.413,0.743983009,1
651,13,0.711,0.362,1,0.723337208,0,0.0381,0.272,0,0.127,0.616,0.562322607,1
652,13,0.769,0.367,1,0.71365104,1,0.0312,0.684,1.62E-05,0.081,0.535,0.496802125,1
653,13,0.479,0.416,1,0.707839339,0,0.124,0.457,1.72E-05,0.118,0.514,0.38160191,1
654,13,0.79,0.41,0,0.661604029,1,0.0343,0.263,0.00314,0.174,0.815,0.538628605,1
655,13,0.803,0.338,1,0.641250161,1,0.0349,0.196,0.038,0.097,0.912,0.512240143,1
656,13,0.587,0.133,1,0.612269146,0,0.0565,0.186,2.26E-05,0.258,0.068,0.493527539,1
657,13,0.686,0.672,1,0.860958285,1,0.0323,0.7,0,0.135,0.857,0.616322108,1
658,13,0.572,0.418,0,0.726255973,1,0.0349,0.635,0,0.0961,0.694,0.501332847,1
659,13,0.75,0.444,1,0.780705153,1,0.0403,0.12,3.69E-06,0.118,0.849,0.536586184,1
660,13,0.805,0.558,0,0.86862973,1,0.041,0.164,2.20E-05,0.0546,0.965,0.551118058,1
661,13,0.212,0.383,1,0.743484438,1,0.0347,0.723,0,0.299,0.452,0.833221464,1
662,13,0.516,0.15,1,0.476430324,1,0.0272,0.13,0.0755,0.122,0.206,0.466966477,1
663,13,0.556,0.61,1,0.881467132,1,0.213,0.833,2.22E-06,0.258,0.665,0.955876994,1
664,13,0.592,0.355,1,0.640681906,1,0.0352,0.478,0,0.0585,0.499,0.637810678,1
665,13,0.864,0.346,1,0.669947049,1,0.0365,0.277,0.00521,0.0514,0.964,0.504199908,1
666,13,0.763,0.656,0,0.826423867,1,0.0417,0.549,0,0.125,0.926,0.567630025,1
667,13,0.725,0.327,0,0.546067416,1,0.0387,0.113,0.326,0.214,0.688,0.529485655,1
668,13,0.403,0.284,1,0.641637608,1,0.0338,0.798,0,0.142,0.686,0.846391723,1
669,13,0.675,0.597,1,0.710990572,1,0.0337,0.0534,0,0.0986,0.828,0.521991984,1
670,13,0.663,0.6,1,0.722846442,1,0.032,0.43,0,0.184,0.8,0.623230861,1
671,13,0.482,0.569,0,0.851297947,1,0.0328,0.617,0,0.155,0.609,0.339650775,1
672,13,0.687,0.63,1,0.72421542,1,0.0389,0.251,0,0.221,0.926,0.527630216,1
673,13,0.539,0.24,1,0.57401524,0,0.0426,0.687,5.12E-05,0.133,0.567,0.38746548,1
674,13,0.619,0.22,0,0.646054501,1,0.0667,0.782,1.19E-05,0.124,0.423,0.360348266,1
675,13,0.618,0.588,1,0.703370787,1,0.0735,0.0128,0.0266,0.351,0.768,0.416649087,1
676,13,0.274,0.348,1,0.780679323,1,0.0293,0.547,0.0133,0.334,0.328,0.419175744,1
677,13,0.883,0.464,1,0.713005295,1,0.0591,0.279,1.51E-05,0.0744,0.925,0.534807456,1
678,13,0.634,0.677,1,0.817900039,1,0.0448,0.318,0,0.0902,0.939,0.459266646,1
679,13,0.63,0.711,1,0.762366008,1,0.0472,0.299,0,0.0813,0.659,0.464636392,1
680,13,0.594,0.38,1,0.692134831,0,0.0455,0.273,2.87E-05,0.1,0.446,0.4411054,1
681,13,0.65,0.323,0,0.778948728,1,0.0283,0.213,0,0.187,0.276,0.531997929,1
682,13,0.524,0.519,1,0.696164277,1,0.043,0.195,0,0.523,0.847,0.527965825,1
683,13,0.696,0.547,1,0.849825649,0,0.169,0.792,0,0.155,0.623,0.350965595,1
684,13,0.59,0.659,1,0.75386801,1,0.0697,0.104,6.56E-06,0.356,0.965,0.384516915,1
685,13,0.471,0.585,1,0.845925352,1,0.0822,0.786,0,0.811,0.655,0.722609504,1
686,13,0.632,0.59,1,0.739997417,1,0.0305,0.346,0,0.24,0.953,0.624650008,1
687,13,0.595,0.643,1,0.764044944,1,0.0365,0.76,0,0.538,0.73,0.650280953,1
688,13,0.499,0.246,1,0.672839985,1,0.0325,0.7,0.00227,0.0965,0.152,0.711817275,1
689,13,0.613,0.487,1,0.776804856,1,0.0935,0.412,1.02E-05,0.286,0.699,0.687193157,1
690,13,0.678,0.544,1,0.759059796,0,0.0326,0.668,9.62E-06,0.103,0.963,0.588442582,1
691,13,0.376,0.67,1,0.764096603,1,0.0854,0.0727,2.52E-06,0.0718,0.837,0.889378452,1
692,13,0.477,0.433,1,0.836419992,0,0.0247,0.689,0.000195,0.151,0.611,0.395635164,1
693,13,0.785,0.776,1,0.867777347,1,0.0312,0.729,0,0.181,0.967,0.582545451,1
694,13,0.59,0.737,1,0.85207284,1,0.0384,0.404,0,0.108,0.877,0.637494247,1
695,13,0.502,0.333,1,0.721709932,1,0.0264,0.699,0,0.222,0.729,0.464972001,1
696,13,0.667,0.599,0,0.773886091,1,0.0291,0.245,0,0.107,0.971,0.613373542,1
697,13,0.676,0.245,0,0.635025184,1,0.0299,0.677,0,0.319,0.532,0.413940242,1
698,13,0.733,0.624,1,0.749218649,1,0.0374,0.623,0,0.407,0.912,0.549363302,1
699,13,0.703,0.724,1,0.724189591,1,0.0467,0.73,0,0.518,0.963,0.632004641,1
700,13,0.744,0.568,0,0.754901201,1,0.0494,0.186,1.18E-05,0.163,0.687,0.588068618,1
