,no,playlist,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
310,311,6,0.7092050209205021,0.7963607036644993,1,0.8700956937799043,0.22988505747126442,0.2750970099920347,1.7427385892165859e-06,0.12148671479035478,0.5549845837615622,0.4038847337912672,1
311,312,6,0.8378661087866108,0.911285851101366,1,0.8603136629452418,0.36288998357963875,0.0025354937905632813,0.0006794605809128385,0.06599088721650537,0.827338129496403,0.40344559801048374,1
312,313,6,0.9152719665271967,0.6592570190029738,0,0.9377458798511431,0.5894909688013136,0.27610103075381864,0.0,0.11943889827471454,0.6793422404933196,0.42544861186868455,1
313,314,6,0.8535564853556485,0.7772065124250215,1,0.9461988304093567,0.3842364532019704,0.1606386431486717,0.0003215767634854316,0.05012030922029387,0.5416238437821173,0.4318831066776374,1
314,315,6,0.7301255230125523,0.453601492010686,1,0.8549441786283891,0.2479474548440066,0.12348987496266806,0.0,0.1532278707827779,0.14080164439876675,0.4295764882080486,1
315,316,6,0.8483263598326359,0.512072181057513,1,0.8363636363636364,0.5188834154351396,0.35541867093474555,0.0,0.09896073311831255,0.7728674203494348,0.6467684229016244,1
316,317,6,0.8347280334728033,0.7459549372448209,1,0.8929027113237641,0.22331691297208545,0.3313221726519323,0.00010995850622408376,0.29350330210413145,0.8160328879753341,0.3806891196020967,1
317,318,6,0.8723849372384939,0.881042391249559,1,0.7824295587453481,0.24630541871921185,0.046280678381487195,0.0,0.33650744893257556,0.4295991778006166,0.47541301875803155,1
318,319,6,0.6276150627615062,0.7076465547658651,1,0.8245614035087719,0.5927750410509031,0.20983566047608215,0.0,0.12251062304817495,0.5960945529290853,0.8039697874582821,1
319,320,6,0.5010460251046025,0.549372448208075,1,0.7540669856459331,0.6124794745484401,0.5722871554800647,0.024792531120331973,0.12455843956381507,0.5919835560123331,0.8365998872114416,1
320,321,6,0.8880753138075315,0.5211452190130551,1,0.6889952153110047,0.35467980295566504,0.30521763284555126,1.7116182572385341e-06,0.1122715404699739,0.7841726618705036,0.44036073848770885,1
321,322,6,0.6882845188284519,0.925399465698876,1,0.9849813928761297,0.1658456486042693,0.07067838289283568,0.0,0.3651768801515385,0.5416238437821173,0.6288424380818549,1
322,323,6,0.7238493723849373,0.8356772014718483,1,0.9288942052099948,0.08078817733990151,0.00013186808685272666,2.0539419087084454e-05,0.5218348435980137,0.7112024665981501,0.44752096295543,1
323,324,6,0.8765690376569037,0.7731740511114471,1,0.9337586390217968,0.40065681444991785,0.011742364176121511,0.0,0.08186146521271698,0.41623843782117165,0.8133580482032412,1
324,325,6,0.5313807531380753,0.47578002923534457,1,0.68160552897395,0.2036124794745484,0.1817230791461334,2.7489626556187474e-06,0.08145190190958895,0.29085303186022615,0.6928175876191445,1
325,326,6,0.6767782426778243,0.5140884117143001,1,0.767384370015949,0.09737274220032843,0.06575868116009453,0.0,0.402037577433062,0.3977389516957863,0.3696783677091904,1
326,327,6,0.8546025104602512,0.8760018146075911,1,0.9223285486443382,0.19868637110016418,0.0326259960212264,8.008298755135534e-06,0.1266062560794553,0.7810894141829394,0.5362818604565164,1
327,328,6,0.842050209205021,0.7661172438126922,1,0.9235247208931419,0.10903119868637112,0.03513604792568614,0.0069087136929461,0.04459120462806532,0.12744090441932165,0.6659933251361321,1
328,329,6,0.9456066945606695,0.7247845153485558,1,0.8956671982987774,0.42692939244663386,0.06334903133181324,0.0,0.18394511851738082,0.8581706063720452,0.6703199681973245,1
329,330,6,0.8535564853556485,0.5796159080598821,1,0.8724614566719829,0.14236453201970445,0.20381153590537882,0.0,0.12455843956381507,0.4419321685508736,0.5550583819464346,1
330,331,6,0.8504184100418409,0.7046222087806845,1,0.8995746943115365,0.4400656814449918,0.12549791648623576,1.3070539418569282e-06,0.237188347924026,0.2476875642343268,0.43834071389610507,1
331,332,6,0.8734309623430963,0.5644941781339785,1,0.8912546517809675,0.10673234811165844,0.16867080924294287,0.0,0.09998464137613272,0.23432682425488183,0.6472399160557287,1
332,333,6,0.9665271966527198,0.7419224759312465,1,1.0,0.1270935960591133,0.08302783826277738,0.0,0.1614191368453387,0.6382322713257965,0.6192923904702913,1
333,334,6,0.7688284518828452,0.4485609153687182,1,0.8349813928761297,0.5697865353037768,0.631524380425314,0.0,0.11022372395433366,0.04080164439876666,0.5683202825260939,1
334,335,6,0.9152719665271967,0.7469630525732144,1,0.8782828282828283,0.44170771756978655,0.022786592555744334,2.4585062240456423e-06,0.2883837608150309,0.7697841726618706,0.440064899645918,1
335,336,6,0.8640167364016736,0.5665104087907658,1,0.7488569909622541,0.5090311986863711,0.19778741133467548,0.0,0.3590334306046179,0.6711202466598151,0.4582266310427394,1
336,337,6,1.0,0.6693381722869095,1,0.8919191919191919,0.5944170771756979,0.009784523690642977,0.0,0.11022372395433366,0.4943473792394657,0.591340242402951,1
337,338,6,0.8786610878661087,0.22475931246534597,1,0.6264752791068581,0.1218390804597701,0.7660631625043547,2.717842323651798e-05,0.08780013310807355,0.42034943473792397,0.5546469810570691,1
338,339,6,0.5742677824267782,0.8558395080397198,1,0.920414673046252,0.3087027914614122,0.02860991297409088,0.00030705394190866375,0.6272973941534838,0.355601233299075,0.43772592380300823,1
339,340,6,0.938284518828452,0.6128837138968698,1,0.7557150451887293,0.3464696223316913,0.029814737888231524,0.1929460580912863,0.08605948906977934,0.7882836587872559,0.47290301108471167,1
340,341,6,0.37447698744769875,0.9163264277433337,1,0.9421052631578948,0.3579638752052545,0.08844955037641045,0.4066390041493776,0.2883837608150309,0.5930113052415211,0.34673236754278114,1
341,342,6,0.8692468619246861,0.5019910277735773,1,0.9270069112174375,0.07553366174055831,0.10140141820342252,0.0,0.11943889827471454,0.10380267214799588,0.464748953007849,1
342,343,6,0.8221757322175731,0.7348656686324916,1,0.9026581605528974,0.20853858784893264,0.02579865484109589,0.0,0.1409409716889367,0.36793422404933196,0.46708330636885553,1
343,344,6,0.8326359832635983,0.586672715358637,1,0.849893673577884,0.24137931034482762,0.02479463407931204,0.0,0.1296779808529156,0.18396711202466598,0.4529153993362116,1
344,345,6,0.8629707112970711,0.45763395332426027,0,0.8359649122807018,0.09474548440065678,0.11445368810661305,0.0,0.09896073311831255,0.16546762589928055,0.6707914613514289,1
345,346,6,0.846234309623431,0.7429305912596401,1,0.8099149388623074,0.30541871921182273,0.4497966225424308,2.4688796680383263e-06,0.14503660472021707,0.8900308324768756,0.7397727587896492,1
346,347,6,0.8472803347280335,0.7116790160794395,1,0.810287081339713,0.3169129720853858,0.0008105861218186128,0.08890041493775935,0.36005733886243796,0.763617677286742,0.7718943855334806,1
347,348,6,0.5669456066945607,0.6753868642572711,1,0.9237107921318448,0.3448275862068966,0.05903174205614259,0.0,0.09230532944248193,0.6855087358684482,0.3531021476050922,1
348,349,6,0.7311715481171549,0.6522002117042188,1,0.8125730994152046,0.1724137931034483,0.34437444255512273,0.0006587136929460113,0.1122715404699739,0.35662898252826314,0.44394778444442395,1
349,350,6,0.8943514644351465,0.6522002117042188,0,0.8207070707070707,0.38587848932676516,0.0632486292556349,0.0,0.07356780832437415,0.5745118191161356,0.5177041056884263,1
350,351,7,0.38912133891213396,0.1652805080901255,1,0.4240563530037216,0.05238095238095242,0.7409626434597576,0.7562240663900416,0.08841447806276559,0.20041109969167525,0.4441003263472223,1
351,352,7,0.44246861924686187,0.21770250516659106,0,0.6757044125465178,0.048932676518883444,0.9528110241961575,0.8858921161825727,0.11739108175907442,0.15621788283658788,0.49735594035149355,1
352,353,7,0.794979079497908,0.46166641463783464,1,0.7269537480063797,0.05829228243021345,0.334334234937284,0.7541493775933609,0.09660574412532641,0.8653648509763618,0.5084637643643625,1
353,354,7,0.5387029288702929,0.18141035334442257,0,0.5834662413609782,0.06995073891625614,0.8614451348738238,0.18672199170124482,0.11739108175907442,0.22404933196300103,0.5673819186997883,1
354,355,7,0.6025104602510462,0.32657896063309644,1,0.7422647527910686,0.06026272577996716,0.9538150449579412,0.8246887966804979,0.10305636614959302,0.23741007194244612,0.5419351558238649,1
355,356,7,0.5418410041841004,0.04561721860980894,1,0.32838915470494423,0.05681444991789819,0.903614006868747,0.9118257261410788,0.351866072799877,0.16443987667009252,0.2861686096498932,1
356,357,7,0.42154811715481166,0.12697212561116988,1,0.6447102604997342,0.06141215106732345,0.9728914394318352,0.8340248962655602,0.12251062304817495,0.09290853031860224,0.6366359425702848,1
357,358,7,0.7646443514644352,0.7540198598719694,1,0.8245614035087719,0.058456486042692934,0.07158200157844108,0.925311203319502,0.27916858649465004,0.6855087358684482,0.5730583264766519,1
358,359,7,0.8305439330543933,0.6753868642572711,1,0.7374534821903244,0.08111658456486048,0.06796752683601914,0.00020643153526966884,0.0712128193313879,0.762589928057554,0.5547579206227408,1
359,360,7,0.5847280334728033,0.19754019859871974,0,0.5696172248803828,0.06108374384236448,0.9487949411490217,0.5238589211618256,0.11841499001689448,0.3134635149023639,0.5750737285863525,1
360,361,7,0.41527196652719667,0.21467815918141042,1,0.5842371079213184,0.049261083743842415,0.9086341106776664,0.2385892116182573,0.07950647621973073,0.17368961973278518,0.2842364122144462,1
361,362,7,0.7123430962343096,0.5574373708352236,1,0.8307549175970229,0.06847290640394088,0.5672670516711453,0.7178423236514523,0.08042799365176878,0.5858170606372045,0.40634389416365435,1
362,363,7,0.5062761506276151,0.16729673874691264,0,0.6349282296650718,0.058784893267651905,0.930722567436912,0.9450207468879667,0.1091998156965136,0.16855087358684484,0.4955023251083972,1
363,364,7,0.4874476987447699,0.4848530671908866,1,0.7381180223285486,0.09195402298850575,0.5331303457704933,0.7717842323651453,0.17370603593917988,0.7564234326824255,0.38959201974724267,1
364,365,7,0.5418410041841004,0.12495589495438275,0,0.569351408825093,0.05500821018062396,0.9427708165783186,0.946058091286307,0.1122715404699739,0.12127440904419329,0.535255669474054,1
365,366,7,0.842050209205021,0.39412268763546554,1,0.7791068580542264,0.10279146141215112,0.5823273630979037,0.9481327800829875,0.18599293503302106,0.4491264131551902,0.7124122884058909,1
366,367,7,0.39016736401673646,0.18040223801602906,1,0.555236576289208,0.058456486042692934,0.9257024636279926,0.8298755186721991,0.09015512210105969,0.14799588900308325,0.8554226335203898,1
367,368,7,0.5094142259414227,0.11689097232723422,1,0.4772727272727273,0.06568144499178985,0.8955818407744759,0.8848547717842322,0.0965033532995444,0.13463514902363827,0.2626586666913199,1
368,369,7,0.6621338912133892,0.4042038409194012,1,0.6812865497076023,0.056978653530377676,0.675701293943805,0.9315352697095435,0.08360210925101108,0.39876670092497424,0.37903427108082866,1
369,370,7,0.8043933054393306,0.7540198598719694,1,0.872514619883041,0.08555008210180626,0.003860801196118091,0.8983402489626555,0.17370603593917988,0.6392600205549845,0.5361662984089417,1
370,371,7,0.7981171548117155,0.5927214073289985,1,0.7956406166932483,0.051395730706075504,0.32630206884301294,0.8941908713692945,0.07797061383300052,0.6937307297019528,0.5596207715846793,1
371,372,7,0.4654811715481172,0.14108574020867992,1,0.5812865497076024,0.06026272577996716,0.9327306089604798,0.6887966804979253,0.16244304510315877,0.21171634121274407,0.6420534913605813,1
372,373,7,0.6893305439330545,0.696557286153536,1,0.7897660818713451,0.10065681444991792,0.38453527302647816,0.9491701244813278,0.35698561408897755,0.7040082219938336,0.34661218301330354,1
373,374,7,0.40376569037656906,0.1027773577297243,0,0.5239234449760766,0.05057471264367819,0.9809236055261061,0.9761410788381741,0.11841499001689448,0.16443987667009252,0.47049469801325716,1
374,375,7,0.4508368200836821,0.1713292000604869,0,0.5111642743221692,0.061247947454843965,0.9397587542929668,0.9304979253112032,0.10612809092305331,0.11099691675231249,0.49751772721809795,1
375,376,7,0.7635983263598326,0.6501839810474318,1,0.773551302498671,0.09096880131362894,0.5491946779590354,0.49896265560165975,0.06844826703527362,0.6844809866392599,0.47618497323582976,1
376,377,7,0.547071129707113,0.6199405211956248,1,0.8724614566719829,0.04384236453201973,0.25300855323278926,0.8205394190871368,0.1706343111657196,0.3453237410071943,0.3698586445034068,1
377,378,7,0.6914225941422594,0.7409143606028531,1,0.8383572567783094,0.11297208538587844,0.08192341542481518,0.05518672199170127,0.08995034044949568,0.4984583761562179,0.48154705224329053,1
378,379,7,0.5156903765690377,0.2953273854528957,1,0.5384370015948964,0.05500821018062396,0.8955818407744759,1.0,0.10715199918087337,0.5395683453237411,0.5803202455462386,1
379,380,7,0.8190376569037656,0.6209486365240183,1,0.811244019138756,0.05221674876847293,0.44578053949529517,2.956431535250381e-06,0.08759535145650954,0.43062692702980465,0.61966218902253,1
380,381,7,0.7322175732217573,0.9153183124149403,1,0.8593035619351409,0.07750410509031203,0.1154577088683969,0.9647302904564315,0.09148620283622588,0.8293936279547791,0.46223894533452903,1
381,382,7,0.41631799163179917,0.577599677403095,1,0.8726209463051569,0.3908045977011494,0.2379482418060309,0.00015041493775935777,0.06230481748835304,0.6700924974306269,0.9186859208446199,1
382,383,7,0.5543933054393306,0.719743938706588,1,0.8359117490696438,0.06272577996715922,0.06314822717945645,0.0405601659751037,0.0742845441048482,0.49229188078108943,0.41532075401924806,1
383,384,7,0.35460251046025104,0.6179242905388377,1,0.7847687400318979,0.05123152709359602,0.8965858615362599,0.9678423236514522,0.082271028515845,0.7461459403905447,0.4221620272356633,1
384,385,7,0.7343096234309624,0.9062452744593982,1,0.9404837852206273,0.04942528735632179,0.09487528325182726,0.055082987551867246,0.031178006450621965,0.986639260020555,0.4531419009494577,1
385,386,7,0.698744769874477,0.7288169766621301,1,0.8643540669856459,0.042857142857142816,0.011842766252299963,0.48962655601659755,0.0333282137920442,0.9249743062692704,0.5362079007460686,1
386,387,7,0.7782426778242679,0.5624779474771915,1,0.8030303030303031,0.05517241379310345,0.09075879812851328,0.9159751037344398,0.08134951108380695,0.7338129496402879,0.5226455388427155,1
387,388,7,0.8085774058577406,0.836685316800242,1,0.9004253056884636,0.09983579638752049,0.149594414769049,0.7572614107883817,0.09271489274560996,0.986639260020555,0.5132110532787264,1
388,389,7,0.6809623430962343,0.6592570190029738,1,0.784688995215311,0.05977011494252871,0.025196242384025624,0.004481327800829882,0.12865407259509554,0.7183967112024667,0.4298538371222277,1
389,390,7,0.6820083682008369,0.8114824335904028,1,0.8299308878256247,0.06814449917898191,0.057324906761109906,0.6514522821576763,0.20954282496288335,0.6875642343268243,0.4993667199792913,1
390,391,7,0.4665271966527197,0.18544281465799695,1,0.5769271664008506,0.04975369458128076,0.789155640025384,0.0950207468879668,0.10100854963395278,0.10154162384378207,0.4952850684589569,1
391,392,7,0.9089958158995818,0.6905085941831746,1,0.8465975544922913,0.06847290640394088,0.1947753490493238,0.9719917012448133,0.082271028515845,0.9815005138746146,0.5268843547477511,1
392,393,7,0.6025104602510462,0.6642975956449417,1,0.848032961190856,0.058456486042692934,0.08513628186252353,0.4180497925311203,0.05462550555470225,0.5693730729701952,0.42038237170301485,1
393,394,7,0.8023012552301255,0.7066384394374716,1,0.8688463583200426,0.08341543513957306,0.40361166750037203,0.150414937759336,0.04581989453744939,0.7482014388489209,0.378923331515157,1
394,395,7,0.6830543933054394,0.792328242350925,1,0.8814460393407761,0.055993431855500875,0.01636085968032741,0.09574688796680497,0.205447191931603,0.6228160328879754,0.425319182375401,1
395,396,7,0.8566945606694562,0.8437421240989968,1,0.8870015948963318,0.047783251231527046,0.1335300825805068,0.8350622406639004,0.04059796242256697,0.6711202466598151,0.5178289126998068,1
396,397,7,0.6830543933054394,0.5755834467463077,1,0.7311536416799574,0.10016420361247946,0.09186322096647559,0.34024896265560156,0.0902575129268417,0.512846865364851,0.46222507788882006,1
397,398,7,0.42677824267782427,0.8215635868743385,1,0.8937533227006912,0.2627257799671593,0.3222859857958773,0.8298755186721991,0.06660523217119751,0.7615621788283659,0.9256427561086098,1
398,399,7,0.799163179916318,0.6854680175412068,1,0.7767676767676767,0.04876847290640396,0.4638529132074052,0.966804979253112,0.3416269902216761,0.8376156217882836,0.4993066277145526,1
399,400,7,0.4299163179916319,0.4485609153687182,1,0.6182881446039341,0.05221674876847293,0.5501986987208193,0.6317427385892116,0.07786822300721852,0.5950668036998972,0.6656373940296023,1
400,401,8,0.5941422594142259,0.9848782700740965,1,0.9311536416799574,0.14564860426929394,0.00269613711244876,0.0028526970954356745,0.01940306148569093,0.31551901336073995,0.6247099392605878,1
401,402,8,0.5679916317991631,0.8387015474570291,1,0.7923710792131845,0.05796387520525448,0.0006449226961242616,0.44709543568464727,0.15118005426713765,0.5755395683453238,0.4861602891824678,1
402,403,8,0.4497907949790796,0.7056303241090781,1,0.8216640085061138,0.13201970443349753,0.0001509444813265759,0.0022925311203318977,0.09005273127527769,0.7225077081192189,0.5465715051725573,1
403,404,8,0.6380753138075314,0.8941478905186753,1,0.8896065922381712,0.09638752052545152,0.0008035579764861245,0.0962655601659751,0.06179286335944301,0.5241521068859198,0.6466990856730795,1
404,405,8,0.37029288702928875,0.9858863854024901,1,0.9540935672514619,0.27586206896551724,0.00023327418379281983,0.00030497925311201435,0.20339937541596276,0.19938335046248712,0.6645834681557222,1
405,406,8,0.4341004184100419,0.911285851101366,1,0.7766613503455608,0.12561576354679804,0.004382891992245619,0.03578838174273857,0.07848256796191055,0.4491264131551902,0.5307348821729363,1
406,407,8,0.6035564853556487,0.8306366248298805,1,0.8035087719298245,0.048932676518883444,0.002133885485849807,0.011825726141078796,0.05401116060001021,0.6207605344295992,0.5697532519160188,1
407,408,8,0.7269874476987448,0.8790261605927717,1,0.9212387028176502,0.09080459770114946,0.0009953259419868132,7.1473029045199254e-06,0.10305636614959302,0.9671120246659815,0.4158107371009643,1
408,409,8,0.34414225941422594,0.9778214627753415,1,0.8014088250930357,0.2216748768472907,0.0008507469522899269,0.00012240663900420223,0.0870833973275994,0.2404933196300103,0.6511320458180406,1
409,410,8,0.581589958158996,0.9848782700740965,1,0.9630781499202551,0.2101806239737274,0.006641938706259398,0.0,0.21773409102544417,0.7358684480986639,0.46882598204628023,1
410,411,8,0.4550209205020921,0.9909269620444578,1,0.9104731525784157,0.2627257799671593,0.00019110531179789003,0.08786307053941911,0.2689295039164491,0.10380267214799588,0.47685523311176237,1
411,412,8,0.30439330543933063,0.9778214627753415,1,0.9548644338118022,0.28078817733990147,0.01776648874682485,5.643153527024047e-06,0.9017048072492704,0.35765673175745116,0.6227592518975288,1
412,413,8,0.4382845188284519,0.881042391249559,1,0.8656831472620947,0.09080459770114946,0.0005917095957497231,0.5798755186721991,0.13684533865765625,0.6844809866392599,0.6812844952712009,1
413,414,8,0.41631799163179917,0.9425374262815667,1,0.9583732057416268,0.10640394088669947,0.005929083965392823,0.0009139004149377739,0.36005733886243796,0.24152106885919833,0.4253931420858488,1
414,415,8,0.2866108786610879,0.7278088613337366,1,0.7277511961722489,0.07372742200328408,0.00020817366474823462,0.011721991701244772,0.09619618082219827,0.43782117163412126,0.6769578522100085,1
415,416,8,0.4738493723849373,0.9092696204445788,1,0.9281765018607124,0.18883415435139572,0.36244681626723274,0.0005902489626555818,0.2607382378538883,0.48612538540596095,0.6359379478029343,1
416,417,8,0.42259414225941416,0.9727808861333738,1,0.9564327485380116,0.3201970443349753,8.076343007790143e-05,0.011825726141078796,0.2689295039164491,0.29804727646454265,0.8037479083269389,1
417,418,8,0.38284518828451886,0.9596753868642572,1,0.9355130249867092,0.17733990147783252,0.00028949934645272624,0.004636929460580919,0.4542568985818871,0.1634121274409044,0.4808120776207161,1
418,419,8,0.15481171548117156,0.911285851101366,1,0.8395268474215843,0.1921182266009852,0.0,0.6369294605809128,0.06855065786105563,0.07266187050359707,0.4339955809073007,1
419,420,8,0.38912133891213396,0.8911235445334946,1,0.8782296650717702,0.15484400656814445,0.0002071696439864823,0.004585062240663906,0.1122715404699739,0.5704008221993834,0.6534987565523681,1
420,421,8,0.4571129707112971,0.696557286153536,1,0.7834130781499202,0.10131362889983575,0.0011097843088302417,0.08890041493775935,0.12148671479035478,0.4244604316546763,0.47231595588303277,1
421,422,8,0.35460251046025104,0.9949594233580321,1,0.9008771929824562,0.23809523809523814,0.0002453224329342918,0.0033921161825726243,0.26176214611170834,0.19013360739979446,0.49352852533582336,1
422,423,8,0.33682008368200833,0.9354806189828117,1,0.9215045188729398,0.2676518883415435,8.136584253493062e-05,0.8475103734439834,0.09373880100343013,0.3864337101747174,0.6380966468516276,1
423,424,8,0.4476987447698745,0.8770099299359848,1,0.8573896863370547,0.2101806239737274,0.0003336762599712717,0.04346473029045639,0.3129575590027134,0.2682425488180884,0.5533480636423308,1
424,425,8,0.34728033472803355,0.7711578204546601,1,0.7287612971823498,0.12561576354679804,0.0036800774589969,0.004284232365145191,0.03261147801157016,0.5395683453237411,0.7274769569277135,1
425,426,8,0.4874476987447699,0.8356772014718483,1,0.922488038277512,0.4991789819376027,0.026702273526701403,0.0,0.028003890851379665,0.6793422404933196,0.4104070557563767,1
426,427,8,0.42050209205020916,0.997983769343213,1,0.8394736842105263,0.10229885057471266,3.337365012168192e-05,0.09688796680497924,0.14298878820457683,0.2538540596094553,0.48125121340149957,1
427,428,8,0.32531380753138084,0.6592570190029738,1,0.6749069643806486,0.06666666666666665,0.07087918704519236,0.10788381742738595,0.08974555879793167,0.3627954779033915,0.7017528451376113,1
428,429,8,0.3158995815899581,0.8074499722768286,1,0.7316321105794791,0.15878489326765188,0.0008477348900045589,4.346473029048781e-06,0.14913223775149742,0.5940390544707091,0.5212587942718204,1
429,430,8,0.5313807531380753,0.9153183124149403,1,0.8205741626794258,0.06042692939244665,6.620512903199316e-05,0.4180497925311203,0.044898377105411336,0.7009249743062693,0.5435206671165883,1
430,431,8,0.4968619246861925,0.9566510408790765,1,0.8497873471557682,0.24137931034482762,0.0002844792426438536,0.003495850622406649,0.10100854963395278,0.2302158273381295,0.5456054064548337,1
431,432,8,0.5721757322175733,0.9667321941630123,1,0.9724082934609252,0.12216748768472907,0.00044010246072034853,0.026037344398340267,0.3559617058311575,0.4532374100719425,0.6012046187839175,1
432,433,8,0.2907949790794979,0.9889107313876707,1,0.9831206804891016,0.21182266009852224,0.00023026212150756287,0.00024377593360991323,0.10100854963395278,0.3514902363823227,0.48444997087836406,1
433,434,8,0.4832635983263599,1.0,1,0.9555023923444976,0.3793103448275863,5.355446743360304e-05,0.003910788381742747,0.13684533865765625,0.14902363823227138,0.5642756108609834,1
434,435,8,0.4466527196652721,0.9495942335803216,1,0.9763689526847421,0.07701149425287357,0.00011379571314062975,0.026244813278008317,0.05636614959299646,0.2435765673175745,0.46828052918172824,1
435,436,8,0.4717573221757323,0.9969756540148192,1,0.9244019138755981,0.3037766830870279,0.0005595809313726496,0.004968879668049819,0.1501561460093176,0.14388489208633093,0.46607098283210224,1
436,437,8,0.5407949790794979,0.9536266948938958,1,0.8437533227006911,0.07175697865353037,7.323327436448146e-05,0.921161825726141,0.3406030819638559,0.6022610483042138,0.6102600608318619,1
437,438,8,0.39121338912133896,0.948586118251928,1,0.9029771398192451,0.1553366174055829,0.0009692214021804757,0.0,0.07090564685404188,0.23227132579650567,0.6777760315068366,1
438,439,8,0.5387029288702929,0.9163264277433337,1,0.9136097820308346,0.049261083743842415,2.102419475180639e-05,0.150414937759336,0.0648645881329033,0.5035971223021583,0.43916351567483614,1
439,440,8,0.5313807531380753,0.6138918292252633,1,0.9072567783094098,0.046469622331691274,0.35341062941117785,1.1410788381738257e-05,0.1532278707827779,0.236382322713258,0.6457653443286769,1
440,441,8,0.4874476987447699,0.3598467664700842,1,0.7157894736842105,0.05057471264367819,0.028308706745555634,0.0,0.1532278707827779,0.5580678314491263,0.5783094659184409,1
441,442,8,0.2604602510460251,0.7943444730077122,1,0.8629186602870813,0.07717569786535305,0.026200263145809477,0.03485477178423235,0.1470844212358573,0.42651593011305233,0.8223349080588349,1
442,443,8,0.440376569037657,0.9798376934321286,1,0.9026581605528974,0.24302134646962237,0.000692111671928064,2.199170124450589e-06,0.10305636614959302,0.2918807810894142,0.4701110320153097,1
443,444,8,0.19142259414225937,0.7540198598719694,1,0.8005316321105795,0.23152709359605916,0.01475442646147318,0.005643153526970979,0.43480264168330507,0.16238437821171636,0.6249687982471549,1
444,445,8,0.4351464435146444,0.9415293109531729,1,0.6602870813397129,0.13628899835796382,8.00606155446637e-05,0.3319502074688796,0.3416269902216761,0.12641315519013363,0.6475588673070345,1
445,446,8,0.5188284518828452,0.6209486365240183,1,0.8362838915470495,0.04351395730706076,0.0038708414037358363,1.5248962655922682e-06,0.11124763221215384,0.2867420349434737,0.6474248153318479,1
446,447,8,0.5062761506276151,0.9445536569383537,1,0.9124136097820308,0.12364532019704433,0.000612794031747188,9.398340248967241e-05,0.2771207699790099,0.2055498458376156,0.5639982619468045,1
447,448,8,0.5585774058577406,0.932456272997631,1,0.9385964912280701,0.07717569786535305,0.00020214954017760967,5.7883817427439865e-05,0.03138278810218609,0.4594039054470709,0.5673310713988554,1
448,449,8,0.35146443514644354,0.9818539240889158,1,0.9718500797448166,0.13891625615763548,0.00043407833614961255,0.0005446058091286288,0.13582143039983618,0.5097636176772867,0.6001922952471641,1
449,450,8,0.30125523012552313,0.9778214627753415,1,0.9392876129718235,0.2742200328407225,0.00029652749178521454,0.025000000000000022,0.07807300465878253,0.12024665981500515,0.8321345696931597,1
450,451,9,0.6244769874476988,0.44956903069711174,1,0.8575491759702286,0.06863711001642037,0.22389195114105653,0.0,0.38565504530794037,0.5519013360739979,0.8263379773868185,1
451,452,9,0.747907949790795,0.829628509501487,1,0.8992291334396598,0.10131362889983575,0.048690328209768485,3.7448132780060206e-05,0.3231966415809143,0.7708119218910586,0.5453465474682667,1
452,453,9,0.5083682008368201,0.5675185241191593,1,0.8629186602870813,0.06223316912972088,0.3112417574162546,0.0,0.0916909844877899,0.15827338129496404,0.4330341046714803,1
453,454,9,0.5972803347280335,0.6945410554967488,1,0.8156565656565656,0.08949096880131369,0.005376872546411726,0.0,0.17165821942353965,0.4039054470709147,0.777358159142807,1
454,455,9,0.8200836820083682,0.4294067241292403,1,0.8017809675704413,0.05977011494252871,0.12348987496266806,0.0,0.0853427532893053,0.24254881808838646,0.587457357604445,1
455,456,9,0.8650627615062763,0.7963607036644993,1,0.889792663476874,0.12380952380952381,0.006983305765265957,0.0,0.11329544872779396,0.3874614594039054,0.5223774348923423,1
456,457,9,0.5219665271966527,0.9012046978174303,1,0.9233918128654971,0.2036124794745484,0.12449389572445191,7.468879668071082e-06,0.07971125787129474,0.6351490236382323,0.5548827276341214,1
457,458,9,0.8064853556485355,0.6723625182720903,1,0.8852206273258906,0.09080459770114946,0.009322674140222365,0.0,0.059745046843802774,0.7338129496402879,0.39303114628306235,1
458,459,9,0.8430962343096234,0.5463481022228943,1,0.858107389686337,0.09441707717569792,0.30120154979841574,0.0,0.09896073311831255,0.8982528263103804,0.684062606894894,1
459,460,9,0.694560669456067,0.7096627854226523,1,0.9241095162147793,0.077832512315271,0.033830820935367045,0.0,0.0806327753033328,0.762589928057554,0.4764392097404938,1
460,461,9,0.7071129707112971,0.5060234890871516,1,0.8577086656034024,0.15730706075533663,0.34638248407869054,0.0,0.11534326524343419,0.5107913669064749,0.6741520056948977,1
461,462,9,0.880753138075314,0.7358737839608852,1,0.8998936735778842,0.096551724137931,0.04286700779142205,0.0,0.10305636614959302,0.9784172661870505,0.637708358371777,1
462,463,9,0.7939330543933055,0.5483643328796813,1,0.8737373737373737,0.04761904761904767,0.039352935125178456,0.0,0.07930169456816671,0.7697841726618706,0.5406778407462536,1
463,464,9,0.6401673640167365,0.5392912949241394,1,0.8997341839447103,0.08013136288998357,0.10441348048877419,0.0,0.1788255772282803,0.302158273381295,0.3695581831797129,1
464,465,9,0.8483263598326359,0.512072181057513,1,0.8649122807017544,0.27914614121510684,0.21887184733213716,0.027178423236514537,0.07315824502124613,0.355601233299075,0.4254809692420054,1
